,NetIncomeLoss,Assets
March 2009,2355500.0,
June 2009,2355500.0,
September 2009,2355500.0,
December 2009,2355500.0,
March 2010,2563000.0,
June 2010,2982000.0,
September 2010,-2674000.0,
December 2010,4155000.0,2360457000.0
March 2011,3943000.0,
June 2011,3945000.0,2582084000.0
September 2011,4370000.0,2656975000.0
December 2011,5338000.0,2493297000.0
March 2012,4602000.0,2498644000.0
June 2012,4873000.0,
September 2012,5341000.0,2699725000.0
December 2012,5200000.0,2750842000.0
March 2013,5244000.0,2772485000.0
June 2013,4524000.0,2732298000.0
