,NetIncomeLoss,Assets
March 2007,295625000.0,
June 2007,295625000.0,
September 2007,295625000.0,
December 2007,295625000.0,
March 2008,239400000.0,
June 2008,215500000.0,18914400000.0
September 2008,-684200000.0,18639600000.0
December 2008,159300000.0,18250500000.0
March 2009,232500000.0,18215100000.0
June 2009,250100000.0,19087600000.0
September 2009,269900000.0,20047400000.0
December 2009,305000000.0,20049300000.0
March 2010,295600000.0,21048900000.0
June 2010,211900000.0,21496600000.0
September 2010,261600000.0,22024600000.0
December 2010,299200000.0,21150300000.0
March 2011,362900000.0,21526100000.0
June 2011,245200000.0,21807600000.0
September 2011,150700000.0,22144300000.0
December 2011,256700000.0,21844800000.0
March 2012,257600000.0,22269300000.0
June 2012,118600000.0,22719000000.0
September 2012,277000000.0,23429300000.0
December 2012,249100000.0,22694700000.0
March 2013,308600000.0,23543500000.0
June 2013,324600000.0,23841800000.0
September 2013,232400000.0,24508900000.0
December 2013,299800000.0,24408200000.0
March 2014,321300000.0,24315400000.0
June 2014,293400000.0,25452700000.0
September 2014,296100000.0,25926000000.0
December 2014,370200000.0,25787600000.0
March 2015,295600000.0,26880700000.0
June 2015,363300000.0,29304200000.0
September 2015,278300000.0,29935000000.0
December 2015,330400000.0,29819300000.0
March 2016,258200000.0,30721600000.0
June 2016,190900000.0,31958200000.0
September 2016,198700000.0,33620800000.0
December 2016,383200000.0,33427500000.0
March 2017,424300000.0,34810500000.0
June 2017,367600000.0,36689800000.0
September 2017,224000000.0,38932600000.0
December 2017,576300000.0,38701200000.0
March 2018,718000000.0,41330900000.0
June 2018,704200000.0,43363500000.0
September 2018,928400000.0,45543700000.0
December 2018,264700000.0,46575000000.0
March 2019,1078400000.0,48850300000.0
June 2019,979400000.0,51324200000.0
September 2019,841700000.0,54008100000.0
December 2019,1070800000.0,54895300000.0
March 2020,692700000.0,56265200000.0
June 2020,1790400000.0,59421400000.0
September 2020,1530800000.0,62890800000.0
December 2020,1690700000.0,64098300000.0
March 2021,1480000000.0,65413300000.0
June 2021,790100000.0,69824300000.0
September 2021,118500000.0,72618100000.0
December 2021,962300000.0,71132300000.0
March 2022,313900000.0,73929600000.0
June 2022,-542900000.0,73057200000.0
