,NetIncomeLoss,Assets
March 2008,-139575000.0,
June 2008,-139575000.0,
September 2008,-139575000.0,
December 2008,-139575000.0,
March 2009,-24775000.0,
June 2009,-24775000.0,
September 2009,-24775000.0,
December 2009,-24775000.0,14190000000.0
March 2010,25000000.0,
June 2010,57400000.0,
September 2010,-38900000.0,
December 2010,-13300000.0,15882700000.0
March 2011,-12900000.0,16303600000.0
June 2011,-66300000.0,
September 2011,-116500000.0,15999100000.0
December 2011,55200000.0,16050400000.0
March 2012,400000.0,16164800000.0
June 2012,-34000000.0,15875200000.0
September 2012,-14800000.0,16187500000.0
December 2012,-20200000.0,16226800000.0
March 2013,56200000.0,16410700000.0
June 2013,193900000.0,16299300000.0
September 2013,102900000.0,16526400000.0
December 2013,94700000.0,16534400000.0
March 2014,194400000.0,16811000000.0
June 2014,66100000.0,17183900000.0
September 2014,85800000.0,16986800000.0
December 2014,63300000.0,16988100000.0
March 2015,103400000.0,17201300000.0
June 2015,102000000.0,17277000000.0
September 2015,125900000.0,17327800000.0
December 2015,90600000.0,17101600000.0
March 2016,122900000.0,17433300000.0
June 2016,101000000.0,17991200000.0
September 2016,110900000.0,18810600000.0
December 2016,131900000.0,18591600000.0
March 2017,113100000.0,18905400000.0
June 2017,101600000.0,19357100000.0
September 2017,46100000.0,19747400000.0
December 2017,299600000.0,19403500000.0
March 2018,4000000.0,18998800000.0
June 2018,197700000.0,19454200000.0
September 2018,275200000.0,19802300000.0
December 2018,-106500000.0,19327100000.0
March 2019,412200000.0,20296900000.0
June 2019,165500000.0,20987700000.0
September 2019,202800000.0,21181800000.0
December 2019,275800000.0,21076300000.0
March 2020,-604800000.0,20352200000.0
June 2020,397700000.0,21650300000.0
September 2020,246000000.0,22248700000.0
December 2020,519700000.0,22815200000.0
March 2021,502100000.0,23049300000.0
June 2021,316400000.0,24678400000.0
September 2021,88700000.0,24989900000.0
December 2021,627000000.0,24981800000.0
March 2022,306300000.0,25118800000.0
June 2022,-40100000.0,25295400000.0
