,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,3269000.0,348000.0,1238000.0,-4564000.0,,
June 2020,2850000.0,9000.0,1048000.0,-4415000.0,,
September 2020,5967000.0,171000.0,2232000.0,-6609000.0,,
December 2020,25136000.0,120000.0,23453000.0,-37404000.0,404128000.0,67828000.0
March 2021,10301000.0,547000.0,7624000.0,-26074000.0,685263000.0,259340000.0
June 2021,9894000.0,224000.0,7259000.0,-15277000.0,685137000.0,241480000.0
September 2021,27506000.0,330000.0,24489000.0,-20977000.0,691948000.0,224040000.0
December 2021,21879000.0,310000.0,18243000.0,-15174000.0,664684000.0,345349000.0
March 2022,19134000.0,339000.0,14747000.0,-25432000.0,898774000.0,521329000.0
June 2022,19653000.0,250000.0,12954000.0,-15004000.0,886512000.0,428877000.0
