,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,45946000.0,,,
June 2008,45946000.0,,,
September 2008,45946000.0,,,
December 2008,45946000.0,,,
March 2009,14221000.0,,,
June 2009,34923000.0,,,
September 2009,12702000.0,,,
December 2009,-11263000.0,1565659000.0,185074000.0,1364739000.0
March 2010,21543000.0,1530961000.0,140177000.0,
June 2010,-90731000.0,1413231000.0,152516000.0,
September 2010,19207000.0,1474588000.0,192692000.0,
December 2010,15236000.0,1464450000.0,190880000.0,1253577000.0
March 2011,-1167000.0,1485458000.0,207581000.0,
June 2011,13291000.0,1505107000.0,227617000.0,
September 2011,14165000.0,1463448000.0,220574000.0,
December 2011,23645000.0,1499799000.0,241542000.0,1236270000.0
March 2012,-2909000.0,1639583000.0,340853000.0,
June 2012,14064000.0,1561656000.0,264976000.0,
September 2012,13006000.0,1637413000.0,273993000.0,
December 2012,-4889000.0,1745674000.0,304573000.0,1360851000.0
March 2013,2871000.0,1679182000.0,247611000.0,
June 2013,9856000.0,1684967000.0,221467000.0,
September 2013,32289000.0,1734924000.0,178651000.0,
December 2013,25590000.0,1773292000.0,190065000.0,1544027000.0
March 2014,16557000.0,1829754000.0,161836000.0,
June 2014,14199000.0,1853987000.0,186459000.0,
September 2014,24344000.0,1791818000.0,171285000.0,
December 2014,7275000.0,1716355000.0,166741000.0,1500418000.0
March 2015,-5126000.0,1663373000.0,165039000.0,
June 2015,-8245000.0,1696791000.0,178239000.0,
September 2015,-185226000.0,1429615000.0,113608000.0,
December 2015,-16638000.0,1361252000.0,86997000.0,1266487000.0
March 2016,-91182000.0,1053903000.0,71177000.0,
June 2016,-47580000.0,1127299000.0,62743000.0,
September 2016,-24729000.0,1102190000.0,54953000.0,
December 2016,-39488000.0,1053903000.0,52889000.0,
March 2017,-124815000.0,1076571000.0,71353000.0,
June 2017,-40547000.0,1071493000.0,62155000.0,
September 2017,-24643000.0,1071671000.0,56686000.0,
December 2017,3511000.0,471955000.0,103520000.0,
March 2018,-15238000.0,453597000.0,83108000.0,
June 2018,-13575000.0,427458000.0,75132000.0,
September 2018,-11155000.0,417402000.0,72391000.0,
