,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2007,864000000.0,578000000.0,506000000.0,,
December 2007,864000000.0,578000000.0,506000000.0,,
March 2008,864000000.0,578000000.0,506000000.0,,
June 2008,864000000.0,578000000.0,506000000.0,,
September 2008,802000000.0,550000000.0,556000000.0,,
December 2008,949000000.0,522000000.0,1092000000.0,,
March 2009,799000000.0,504000000.0,694000000.0,,
June 2009,1109000000.0,461000000.0,-233000000.0,,
September 2009,777000000.0,496000000.0,-19000000.0,17877000000.0,7883000000.0
December 2009,821000000.0,512000000.0,887000000.0,17606000000.0,7431000000.0
March 2010,828000000.0,492000000.0,384000000.0,18246000000.0,8245000000.0
June 2010,1053000000.0,564000000.0,-171000000.0,18338000000.0,7900000000.0
September 2010,760000000.0,450000000.0,9000000.0,17867000000.0,7122000000.0
December 2010,823000000.0,502000000.0,1017000000.0,18814000000.0,8056000000.0
March 2011,952000000.0,591000000.0,680000000.0,19649000000.0,8692000000.0
June 2011,1042000000.0,647000000.0,-112000000.0,20086000000.0,8987000000.0
September 2011,851000000.0,500000000.0,126000000.0,19844000000.0,8809000000.0
December 2011,896000000.0,543000000.0,1211000000.0,20423000000.0,9734000000.0
March 2012,1013000000.0,638000000.0,937000000.0,20721000000.0,10024000000.0
June 2012,1137000000.0,709000000.0,-229000000.0,19984000000.0,9783000000.0
September 2012,888000000.0,542000000.0,339000000.0,20224000000.0,9658000000.0
December 2012,958000000.0,598000000.0,1483000000.0,22537000000.0,12060000000.0
March 2013,1024000000.0,632000000.0,909000000.0,22079000000.0,11534000000.0
June 2013,1213000000.0,778000000.0,-249000000.0,21679000000.0,11141000000.0
September 2013,998000000.0,589000000.0,368000000.0,20664000000.0,10077000000.0
December 2013,1029000000.0,625000000.0,1670000000.0,24077000000.0,12496000000.0
March 2014,1082000000.0,655000000.0,858000000.0,23457000000.0,11550000000.0
June 2014,1390000000.0,905000000.0,-156000000.0,23281000000.0,11237000000.0
September 2014,992000000.0,580000000.0,243000000.0,21981000000.0,9675000000.0
December 2014,1019000000.0,647000000.0,1425000000.0,23374000000.0,11398000000.0
March 2015,1092000000.0,718000000.0,1141000000.0,22402000000.0,10699000000.0
June 2015,1556000000.0,741000000.0,-495000000.0,22259000000.0,10589000000.0
September 2015,1173000000.0,543000000.0,-253000000.0,21920000000.0,10625000000.0
December 2015,935000000.0,586000000.0,1063000000.0,21446000000.0,10467000000.0
March 2016,1131000000.0,729000000.0,717000000.0,19413000000.0,8483000000.0
June 2016,1403000000.0,975000000.0,-191000000.0,20328000000.0,9055000000.0
September 2016,1012000000.0,585000000.0,29000000.0,19736000000.0,8157000000.0
December 2016,1088000000.0,657000000.0,1368000000.0,20959000000.0,9652000000.0
March 2017,1222000000.0,789000000.0,843000000.0,21373000000.0,9882000000.0
June 2017,1403000000.0,938000000.0,20000000.0,21758000000.0,10018000000.0
September 2017,1070000000.0,664000000.0,169000000.0,21333000000.0,8651000000.0
December 2017,1070000000.0,652000000.0,1459000000.0,23136000000.0,10560000000.0
