,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,287000000.0,239250000.0,,
June 2007,287000000.0,239250000.0,,
September 2007,287000000.0,239250000.0,,
December 2007,287000000.0,239250000.0,,
March 2008,280000000.0,367000000.0,,
June 2008,335000000.0,295000000.0,,
September 2008,304000000.0,296000000.0,,
December 2008,316000000.0,174000000.0,21924000000.0,1450000000.0
March 2009,264000000.0,298000000.0,,
June 2009,256000000.0,140000000.0,22658000000.0,1231000000.0
September 2009,265000000.0,191000000.0,23938000000.0,1527000000.0
December 2009,359000000.0,220000000.0,24091000000.0,1429000000.0
March 2010,302000000.0,358000000.0,24447000000.0,1269000000.0
June 2010,334000000.0,174000000.0,,
September 2010,322000000.0,197000000.0,25516000000.0,1422000000.0
December 2010,320000000.0,320000000.0,26686000000.0,1638000000.0
March 2011,314000000.0,357000000.0,27151000000.0,1517000000.0
June 2011,347000000.0,284000000.0,27939000000.0,1942000000.0
September 2011,373000000.0,254000000.0,27215000000.0,1608000000.0
December 2011,381000000.0,289000000.0,28138000000.0,1764000000.0
March 2012,321000000.0,333000000.0,28359000000.0,1437000000.0
June 2012,334000000.0,215000000.0,28375000000.0,1395000000.0
September 2012,348000000.0,179000000.0,29582000000.0,1621000000.0
December 2012,379000000.0,213000000.0,30587000000.0,1663000000.0
March 2013,332000000.0,340000000.0,32538000000.0,1736000000.0
June 2013,410000000.0,199000000.0,32660000000.0,1727000000.0
September 2013,403000000.0,263000000.0,35353000000.0,1921000000.0
December 2013,423000000.0,236000000.0,33533000000.0,2081000000.0
March 2014,363000000.0,419000000.0,33384000000.0,2172000000.0
June 2014,405000000.0,146000000.0,33946000000.0,2205000000.0
September 2014,404000000.0,201000000.0,34001000000.0,2252000000.0
December 2014,398000000.0,316000000.0,33998000000.0,2332000000.0
March 2015,354000000.0,267000000.0,32920000000.0,2063000000.0
June 2015,389000000.0,18000000.0,33044000000.0,1737000000.0
September 2015,364000000.0,174000000.0,33259000000.0,1839000000.0
December 2015,397000000.0,-263000000.0,32923000000.0,1648000000.0
March 2016,341000000.0,234000000.0,34091000000.0,1475000000.0
June 2016,392000000.0,149000000.0,35047000000.0,1637000000.0
September 2016,425000000.0,195000000.0,35937000000.0,1750000000.0
December 2016,445000000.0,115000000.0,36842000000.0,1772000000.0
