,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,,-7667750.0,,,
June 2011,,-7667750.0,,,
September 2011,,-7667750.0,,,
December 2011,,-7667750.0,,,
March 2012,,-12445000.0,746678000.0,,
June 2012,,3360000.0,,,
September 2012,,6862000.0,,,
December 2012,,1046000.0,767302000.0,162538000.0,604764000.0
March 2013,-2389000.0,1046000.0,752820000.0,157222000.0,595598000.0
June 2013,85838000.0,4107000.0,744152000.0,146226000.0,597926000.0
September 2013,,-9486000.0,755463000.0,153153000.0,602310000.0
December 2013,,21919000.0,774960000.0,169836000.0,605124000.0
March 2014,91189000.0,-3579000.0,783149000.0,164407000.0,618742000.0
June 2014,90530000.0,6955000.0,775196000.0,155981000.0,619215000.0
September 2014,,6249000.0,786576000.0,164435000.0,622141000.0
December 2014,,13048000.0,789566000.0,172871000.0,616695000.0
March 2015,,638000.0,769057000.0,156942000.0,612115000.0
June 2015,,-5788000.0,770023000.0,156703000.0,613320000.0
September 2015,,3342000.0,788695000.0,171459000.0,617236000.0
December 2015,,3924000.0,789193000.0,172952000.0,616241000.0
March 2016,,3380000.0,758119000.0,146431000.0,617337000.0
June 2016,,-2057000.0,771742000.0,162807000.0,608935000.0
September 2016,,3541000.0,775865000.0,169055000.0,606810000.0
December 2016,,5092000.0,780114000.0,181978000.0,598136000.0
March 2017,,8377000.0,761834000.0,162685000.0,599149000.0
June 2017,,-7677000.0,770241000.0,170194000.0,600047000.0
September 2017,,-875000.0,771953000.0,171501000.0,600452000.0
December 2017,,28379000.0,784399000.0,186048000.0,598351000.0
March 2018,,-399000.0,749369000.0,154194000.0,595175000.0
June 2018,,-6764000.0,752363000.0,167308000.0,585055000.0
September 2018,,3241000.0,751454000.0,168390000.0,583064000.0
December 2018,,9321000.0,772022000.0,186445000.0,585577000.0
March 2019,,15882000.0,748744000.0,164368000.0,584376000.0
June 2019,,-4099000.0,1121520000.0,183857000.0,937663000.0
September 2019,,3646000.0,1140572000.0,193116000.0,947456000.0
December 2019,,2412000.0,1142282000.0,206261000.0,936021000.0
March 2020,,12528000.0,1166814000.0,242166000.0,924648000.0
June 2020,,-16670000.0,1110461000.0,224317000.0,886144000.0
September 2020,,20200000.0,1108054000.0,232025000.0,876029000.0
December 2020,,19669000.0,1108182000.0,228022000.0,880160000.0
March 2021,,35084000.0,1078469000.0,203324000.0,875145000.0
June 2021,,17672000.0,1084526000.0,215243000.0,869283000.0
September 2021,,27195000.0,1123209000.0,254197000.0,869012000.0
December 2021,,13693000.0,1201085000.0,272342000.0,928743000.0
March 2022,,23158000.0,1197577000.0,260411000.0,937166000.0
June 2022,,10479000.0,1224439000.0,269670000.0,954769000.0
