,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,72.0,0.0,-72.0,8028.0,
June 2013,4712.5,0.0,-6529.0,,
September 2013,4712.5,0.0,-2896.0,,
December 2013,2023.0,0.0,-2023.0,20459.0,
March 2014,8020.0,0.0,-9640.0,15540.0,15540.0
June 2014,,,-14678.0,1612.0,1612.0
September 2014,,,-4835.0,0.0,
December 2014,,,-5461.0,0.0,0.0
March 2015,,,-9415.0,0.0,
June 2015,,,-7638.0,0.0,
September 2015,,,-12739.0,0.0,
December 2015,,,-43495.0,13501.0,13501.0
March 2016,,,-14864.0,6352.0,6352.0
June 2016,,,-7626.0,1221.0,1221.0
September 2016,,,-10517.0,460.0,460.0
December 2016,,,-28347.0,459.0,459.0
March 2017,,,-1984.0,462.0,462.0
June 2017,,,-27631.0,2584.0,2584.0
September 2017,,,-68093.0,66711.0,66711.0
December 2017,,,73546.0,214140.0,214140.0
March 2018,,,63393.0,295179.0,295179.0
June 2018,,,169049.0,457309.0,457309.0
September 2018,,,57928.0,509044.0,509044.0
December 2018,,,356807.0,1997913.0,1997913.0
March 2019,419250.5,,-95375.0,982543.0,982543.0
June 2019,419250.5,,-328846.0,909696.0,909696.0
September 2019,419250.5,,-128959.0,46258.0,46258.0
December 2019,419250.5,,-896820.0,46258.0,46258.0
March 2020,99274.0,,-99274.0,37678.0,37678.0
June 2020,155385.0,,-155385.0,463524.0,463524.0
September 2020,980772.0,,-852395.0,1945802.0,938922.0
December 2020,980772.0,,-645946.0,4665955.0,626161.0
March 2021,670030.0,,-316250.0,8377550.0,4496774.0
June 2021,632326.0,,-145813.0,5917762.0,2061701.0
