,NetIncomeLoss,Assets
March 2015,43524067.25,
June 2015,43524067.25,
September 2015,43524067.25,
December 2015,43524067.25,
March 2016,48000000.0,
June 2016,47400289.0,
September 2016,34597597.0,
December 2016,38000000.0,2180000000.0
March 2017,50000000.0,2307000000.0
June 2017,50828907.0,2287000000.0
September 2017,42700978.0,2348000000.0
December 2017,183000000.0,2384000000.0
March 2018,30170029.0,2365000000.0
June 2018,107000000.0,2608000000.0
September 2018,40533279.0,2813000000.0
December 2018,120000000.0,2753000000.0
March 2019,55000000.0,2961000000.0
June 2019,38624856.0,2989000000.0
September 2019,50000000.0,3038000000.0
December 2019,72000000.0,3079000000.0
March 2020,7826746.0,3704000000.0
June 2020,-48000000.0,3635000000.0
September 2020,-6846654.0,3544000000.0
December 2020,-154000000.0,3134000000.0
March 2021,-7000000.0,3114000000.0
June 2021,8700776.0,4507000000.0
September 2021,98704709.0,8097000000.0
December 2021,76021439.0,8008000000.0
March 2022,50768844.0,8442000000.0
June 2022,72931504.0,8132000000.0
