,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,1594650000.0,,55875000.0,96925000.0,,,
June 2007,1594650000.0,,55875000.0,96925000.0,,,
September 2007,1594650000.0,,55875000.0,96925000.0,,,
December 2007,1594650000.0,,55875000.0,96925000.0,,,
March 2008,1621700000.0,,56500000.0,101100000.0,,,
June 2008,1998700000.0,,55000000.0,145200000.0,,,
September 2008,1848000000.0,,56600000.0,188300000.0,,,
December 2008,2147900000.0,,55500000.0,-430600000.0,4682000000.0,2002800000.0,617900000.0
March 2009,1022100000.0,1550000.0,47800000.0,-73400000.0,,,
June 2009,866100000.0,1550000.0,47900000.0,-47200000.0,4299400000.0,1607200000.0,654600000.0
September 2009,1025800000.0,1550000.0,45600000.0,6200000.0,4407500000.0,1763700000.0,637000000.0
December 2009,1232900000.0,1550000.0,51400000.0,39800000.0,4274700000.0,1630100000.0,668600000.0
March 2010,1348100000.0,2425000.0,54200000.0,1900000.0,4316500000.0,1732200000.0,641600000.0
June 2010,1530500000.0,2425000.0,52600000.0,26700000.0,4360000000.0,1769500000.0,619900000.0
September 2010,1678400000.0,2425000.0,52000000.0,-59200000.0,4308500000.0,1631200000.0,661500000.0
December 2010,1545200000.0,2425000.0,52000000.0,-98300000.0,4188600000.0,1404100000.0,751300000.0
March 2011,1561600000.0,3300000.0,55400000.0,8700000.0,4484500000.0,1637900000.0,763200000.0
June 2011,1723400000.0,3300000.0,53900000.0,33100000.0,4582800000.0,1704800000.0,760300000.0
September 2011,1574400000.0,3300000.0,55700000.0,-3500000.0,4580400000.0,1688400000.0,766900000.0
December 2011,1809900000.0,3300000.0,,-193900000.0,4449900000.0,1274400000.0,1005300000.0
March 2012,1504600000.0,3125000.0,,-11800000.0,4691300000.0,1550600000.0,1032400000.0
June 2012,1481700000.0,3125000.0,,-724200000.0,3901000000.0,1384200000.0,447100000.0
September 2012,1475500000.0,3125000.0,,-60900000.0,3920700000.0,1406900000.0,471800000.0
December 2012,1600000000.0,3125000.0,,-230400000.0,3903100000.0,1442700000.0,
March 2013,1336600000.0,3300000.0,,-9900000.0,3906100000.0,1492600000.0,
June 2013,1390800000.0,3300000.0,,-40400000.0,3772700000.0,1356200000.0,
September 2013,1305400000.0,3300000.0,,-31700000.0,3766400000.0,1402500000.0,
December 2013,,3300000.0,,35200000.0,3605700000.0,1273200000.0,
March 2014,,4375000.0,,-86100000.0,3615400000.0,1326300000.0,
June 2014,,4375000.0,,-17100000.0,3806600000.0,1506000000.0,
September 2014,,4375000.0,,-7200000.0,4885400000.0,2045400000.0,
December 2014,,4375000.0,,13500000.0,4828000000.0,1958000000.0,
March 2015,,6900000.0,,-306300000.0,4556300000.0,2034800000.0,
June 2015,,6900000.0,,-64000000.0,4335400000.0,1914300000.0,
September 2015,,6900000.0,,6700000.0,4250300000.0,1876800000.0,
December 2015,,6900000.0,,-145400000.0,4084400000.0,1806200000.0,
March 2016,,7075000.0,69775000.0,-13600000.0,3987300000.0,1742400000.0,
June 2016,,7075000.0,69775000.0,17300000.0,3918300000.0,1551600000.0,
September 2016,,7075000.0,69775000.0,50900000.0,3920800000.0,1701000000.0,
December 2016,,7075000.0,69775000.0,-62400000.0,4036000000.0,1823700000.0,
March 2017,,7025000.0,71700000.0,84400000.0,4104400000.0,1923700000.0,
June 2017,,7025000.0,65600000.0,61200000.0,4005600000.0,1854400000.0,
September 2017,,7025000.0,68200000.0,22300000.0,4459300000.0,1932400000.0,
December 2017,,7025000.0,79400000.0,-111700000.0,4296100000.0,1833900000.0,
March 2018,,7350000.0,76700000.0,28700000.0,4457700000.0,2094700000.0,
June 2018,,7350000.0,79500000.0,56600000.0,4445300000.0,2108400000.0,
September 2018,,7350000.0,79600000.0,67200000.0,4487900000.0,2172400000.0,
December 2018,,7350000.0,86800000.0,33500000.0,4515700000.0,2201300000.0,
March 2019,,7675000.0,76600000.0,-4500000.0,4770100000.0,2229400000.0,
June 2019,,7675000.0,75300000.0,66800000.0,4687000000.0,2160200000.0,
September 2019,,7675000.0,71000000.0,2800000.0,4604600000.0,2066200000.0,
December 2019,,7675000.0,72300000.0,-53900000.0,4590600000.0,2020300000.0,
