,NetIncomeLoss,Assets
March 2017,14025750.0,
June 2017,14025750.0,
September 2017,14025750.0,
December 2017,14025750.0,
March 2018,17143500.0,
June 2018,17143500.0,
September 2018,17592000.0,
December 2018,11920000.0,3249569000.0
March 2019,18736000.0,
June 2019,14605000.0,
September 2019,17437000.0,3166613000.0
December 2019,16087000.0,3245103000.0
March 2020,6221000.0,3213109000.0
June 2020,7419000.0,3501412000.0
September 2020,10563000.0,3535223000.0
December 2020,12642000.0,3666567000.0
March 2021,15245000.0,3865614000.0
June 2021,13717000.0,3953677000.0
September 2021,13715000.0,3948226000.0
December 2021,13594000.0,4314254000.0
March 2022,13604000.0,4348965000.0
June 2022,14085000.0,4223978000.0
