,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2019,9532462.0,-1873072.0,,
June 2019,11252790.0,-3216799.0,,
September 2019,11601496.0,-3884741.0,,
December 2019,13834592.0,-8751772.0,31532852.0,1169594.0
March 2020,7035328.0,-1771614.0,,
June 2020,6574057.0,-9121195.0,34445662.0,5173869.0
September 2020,7726470.0,-8786099.0,30737837.0,3603828.0
December 2020,5691744.0,-292513.0,28647000.0,3119000.0
March 2021,7383398.0,-2548427.0,27649801.0,4017138.0
June 2021,4698574.0,437000.0,26599818.0,3519507.0
September 2021,6221955.0,-94237.0,29169814.0,4142352.0
December 2021,5842073.0,-1170336.0,26218000.0,3775000.0
March 2022,5981000.0,-27000.0,26504000.0,3910000.0
June 2022,6100000.0,-402000.0,24767000.0,2591000.0
