,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,33221.5,,-26205.916666666668,,,
September 2007,33221.5,,-26205.916666666668,,,
December 2007,33221.5,,-26205.916666666668,,,
March 2008,33221.5,,-26205.916666666668,,,
June 2008,33221.5,,-26205.916666666668,,,
September 2008,33221.5,,-26205.916666666668,,,
December 2008,33221.5,,-26205.916666666668,,,
March 2009,33221.5,,-26205.916666666668,,,
June 2009,33221.5,,-26205.916666666668,,,
September 2009,33221.5,,-26205.916666666668,,,
December 2009,33221.5,,-26205.916666666668,,,
March 2010,33221.5,,-26205.916666666668,,,
June 2010,352602.0,,-354519.0,,,
September 2010,80141.0,,-85431.0,,,
December 2010,90513.0,,-96337.0,,,
March 2011,152417.0,,-157619.0,55687.0,43127.0,
June 2011,156938.0,,-163768.0,,,
September 2011,72354.0,,-82482.0,53016.0,29602.0,
December 2011,129254.0,,-141051.0,32869.0,11971.0,
March 2012,295119.0,,-308920.0,91850.0,73197.0,
June 2012,106881.0,,-123679.0,,,
September 2012,164227.0,,-184038.0,71580.0,57208.0,
December 2012,89070.0,,-113613.0,57590.0,46014.0,
March 2013,163083.0,,-187385.0,22737.0,10863.0,
June 2013,155666.0,,-182667.0,26274.0,15421.0,
September 2013,116420.0,,-148829.0,78331.0,68510.0,
December 2013,61827.0,,-97178.0,11387.0,2589.0,
March 2014,62893.0,,-6354675.0,23330.0,15504.0,7826.0
June 2014,231044.0,53943.0,-265221.0,36300.0,29408.0,6892.0
September 2014,122097.0,50638.0,-164129.0,31825.0,25868.0,5957.0
December 2014,293007.0,,-453978.0,,,
March 2015,1154401.0,,-2440664.0,365831.0,302381.0,63450.0
June 2015,486472.0,236643.0,97726.0,,,
September 2015,422036.0,171606.0,-917303.0,379285.0,287906.0,91379.0
December 2015,439849.0,52626.0,-1645318.0,450513.0,367609.0,82904.0
March 2016,460635.0,32111.0,-2886164.0,147809.0,73244.0,
June 2016,159351.0,19244.0,-620397.0,98366.0,30625.0,
September 2016,201091.0,2250.0,-1106934.0,80979.0,20767.0,
December 2016,112587.0,6254.0,131169.0,53019.0,257.0,
March 2017,71557.0,2250.0,261766.0,45599.0,125.0,
June 2017,171809.0,2250.0,-8445232.0,290591.0,65806.0,
September 2017,248802.0,900.0,-9143406.0,444657.0,277287.0,
December 2017,171776.0,2338.0,7757192.0,291954.0,222418.0,
March 2018,689088.0,10000.0,-1066315.0,4225905.0,796078.0,
June 2018,2904539.0,6750.0,-3058234.0,4098202.0,777139.0,
September 2018,250803.0,15000.0,-554273.0,4151495.0,874278.0,
December 2018,-638736.0,8585.0,-3315323.0,124647.0,112056.0,
March 2019,215144.0,,1233148.0,70137.0,59805.0,
June 2019,148801.0,,-604434.0,98538.0,90465.0,
September 2019,179994.0,,-867219.0,151269.0,145455.0,
