,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2019,,-1000.0,26171.0,0.0
March 2020,0.0,0.0,,
June 2020,0.0,0.0,143861.0,
September 2020,88889.0,-82243.0,231439103.0,1432457.0
December 2020,,-1979526.0,231153157.0,1141903.0
March 2021,209938.0,4641710.0,230956169.0,954885.0
June 2021,4872000.0,-7280000.0,230669848.0,665129.0
September 2021,,724257.0,230410168.0,401976.0
December 2021,,5120668.0,230199071.0,185997.0
March 2022,11659000.0,-1107168.0,121393489.0,39058.0
June 2022,57449000.0,-1288000.0,6566932000.0,795780000.0
