,OperatingExpenses,NetIncomeLoss,Assets
September 2009,146631.5,636634.0,
December 2009,146631.5,636634.0,
March 2010,323426.0,-317716.0,
June 2010,445181.0,151625.0,
September 2010,714762.0,-673592.0,
December 2010,1056513.0,-952314.0,971070331.0
March 2011,1141622.0,447885.0,
June 2011,1311536.0,-1067389.0,1111660315.0
September 2011,1611203.0,9680432.0,1271544895.0
December 2011,1791639.0,1812072.0,1376845277.0
March 2012,1778181.0,3792226.0,1441658396.0
June 2012,1722879.0,1992153.0,1450117976.0
September 2012,1803000.0,4428000.0,1499082927.0
December 2012,1895940.0,4310621.0,1561925000.0
March 2013,1812000.0,1638000.0,1555077000.0
June 2013,1447000.0,-147876000.0,1168908000.0
September 2013,1301000.0,130035000.0,1260330000.0
December 2013,1152000.0,-114901000.0,1040003000.0
March 2014,1053000.0,76386000.0,1104346000.0
June 2014,1086000.0,18149000.0,1110205000.0
September 2014,1050000.0,-84128000.0,1026036000.0
December 2014,977000.0,-16118000.0,940011000.0
March 2015,907000.0,-11615000.0,917884000.0
June 2015,891000.0,-13223000.0,893171000.0
September 2015,835000.0,-44212000.0,832534000.0
December 2015,812000.0,-39428000.0,782719000.0
March 2016,852000.0,125802000.0,964869000.0
June 2016,983000.0,66208000.0,1067776000.0
September 2016,1074000.0,-214000.0,1119619000.0
December 2016,1015000.0,-141774000.0,935268000.0
March 2017,959000.0,68626000.0,1015578000.0
June 2017,987000.0,-3437000.0,1024507000.0
September 2017,1018000.0,31787000.0,1044721000.0
December 2017,1033000.0,9886000.0,1048326000.0
March 2018,1061000.0,20464000.0,1127042000.0
June 2018,1062000.0,-58848000.0,882967000.0
September 2018,813000.0,-43936000.0,773766000.0
December 2018,632000.0,60164000.0,846835000.0
March 2019,373000.0,8685000.0,880547000.0
June 2019,374000.0,73890000.0,936983000.0
September 2019,434000.0,49734000.0,1073154000.0
December 2019,499000.0,21370000.0,1196068000.0
March 2020,588000.0,68797000.0,1468143000.0
June 2020,808000.0,163909000.0,2201259000.0
September 2020,1102000.0,133553000.0,2696585000.0
December 2020,1143000.0,-2511000.0,2652891000.0
March 2021,1051000.0,-278339000.0,2265171000.0
June 2021,1015000.0,92846000.0,2360730000.0
September 2021,1028000.0,-27968000.0,2307385000.0
December 2021,1028000.0,82479000.0,2391578000.0
March 2022,1073000.0,185175000.0,2781526000.0
June 2022,1146000.0,-183805000.0,2595951000.0
