,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,3951000.0,1809000.0,1694000.0,-2550000.0,,
June 2010,2893000.0,855000.0,1590000.0,-2592000.0,,
September 2010,2667000.0,752000.0,1466000.0,-346000.0,,
December 2010,3072000.0,740000.0,1850000.0,844000.0,29960000.0,18114000.0
March 2011,2467000.0,751000.0,1291000.0,-1138000.0,,
June 2011,2645000.0,735000.0,1390000.0,-549000.0,28879000.0,17130000.0
September 2011,2625000.0,703000.0,1381000.0,-1283000.0,28110000.0,17374000.0
December 2011,2915000.0,495000.0,1363000.0,865000.0,27490000.0,16500000.0
March 2012,2631000.0,604000.0,1472000.0,360000.0,26485000.0,15581000.0
June 2012,2493000.0,660000.0,1279000.0,-1484000.0,25482000.0,14487000.0
September 2012,2910000.0,662000.0,1658000.0,-1071000.0,24127000.0,13206000.0
December 2012,2441000.0,669000.0,1356000.0,-84000.0,24250000.0,13552000.0
March 2013,2443000.0,670000.0,1565000.0,-1357000.0,23721000.0,13348000.0
June 2013,2016000.0,674000.0,1181000.0,-425000.0,23481000.0,13700000.0
September 2013,2323000.0,529000.0,1545000.0,989000.0,25471000.0,16013000.0
December 2013,2589000.0,509000.0,1733000.0,1966000.0,25702000.0,16161000.0
March 2014,2517000.0,560000.0,1748000.0,-551000.0,25599000.0,16204000.0
June 2014,2546000.0,511000.0,1826000.0,-868000.0,24232000.0,15104000.0
September 2014,2533000.0,537000.0,1637000.0,639000.0,25371000.0,16271000.0
December 2014,2611000.0,579000.0,1662000.0,-525000.0,25456000.0,18832000.0
March 2015,2812000.0,595000.0,1842000.0,103000.0,26742000.0,20224000.0
June 2015,5968000.0,544000.0,1755000.0,-2700000.0,27005000.0,20498000.0
September 2015,2147000.0,563000.0,1535000.0,921000.0,26116000.0,19699000.0
December 2015,2110000.0,560000.0,1501000.0,401000.0,23444000.0,16965000.0
March 2016,2324000.0,587000.0,1671000.0,236000.0,22453000.0,15983000.0
June 2016,2400000.0,569000.0,1766000.0,-969000.0,22312000.0,15827000.0
September 2016,2945000.0,606000.0,2273000.0,561000.0,24677000.0,18149000.0
December 2016,2052000.0,582000.0,1405000.0,1915000.0,26218000.0,18479000.0
March 2017,2365000.0,701000.0,1606000.0,370250.0,25884000.0,18261000.0
June 2017,2340000.0,766000.0,1517000.0,370250.0,26601000.0,19003000.0
September 2017,2246000.0,769000.0,1419000.0,370250.0,26556000.0,19020000.0
December 2017,2233000.0,672000.0,1503000.0,370250.0,25030000.0,17077000.0
March 2018,2594000.0,767000.0,1773000.0,936750.0,26623000.0,18749000.0
June 2018,2519000.0,753000.0,1712000.0,936750.0,28749000.0,20921000.0
September 2018,2323000.0,628000.0,1640000.0,936750.0,29235000.0,21396000.0
December 2018,2353000.0,755000.0,1544000.0,936750.0,27161000.0,19308000.0
March 2019,2776000.0,902000.0,1817000.0,,24943000.0,17207000.0
June 2019,3090000.0,834000.0,2200000.0,,26605000.0,16431000.0
September 2019,2395000.0,723000.0,1615000.0,,26408000.0,16508000.0
December 2019,2579000.0,705000.0,1818000.0,,26678000.0,17051000.0
