,NetIncomeLoss,Assets
March 2010,-224664.0,
June 2010,-224664.0,
September 2010,67836.0,
December 2010,82935.0,121176715.0
March 2011,446402.0,
June 2011,60607.0,121169085.0
September 2011,93965.0,123028263.0
December 2011,140033.0,121993546.0
March 2012,519010.0,120490119.0
June 2012,194415.0,120092531.0
September 2012,116436.0,118445430.0
December 2012,187122.0,113453610.0
March 2013,166707.0,113317224.0
June 2013,152973.0,111163278.0
September 2013,131452.0,112848539.0
December 2013,571627.0,112538793.0
March 2014,108918.0,113106682.0
June 2014,99221.0,111681568.0
September 2014,152893.0,113147131.0
December 2014,996708.0,112922086.0
March 2015,95783.0,111993529.0
June 2015,84570.0,112257407.0
September 2015,52053.0,116689145.0
December 2015,118448.0,109141050.0
March 2016,1733.0,105229719.0
