,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,60349500.0,18114500.0,42235000.0,33393000.0,,,
June 2007,60349500.0,18114500.0,42235000.0,33393000.0,,,
September 2007,60349500.0,18114500.0,42235000.0,33393000.0,,,
December 2007,60349500.0,18114500.0,42235000.0,33393000.0,,,
March 2008,75689000.0,23110000.0,52579000.0,36520000.0,,,
June 2008,81941000.0,23547000.0,58394000.0,44617000.0,,,
September 2008,78612000.0,21639000.0,56973000.0,54779000.0,,,
December 2008,85409000.0,21668000.0,63741000.0,64984000.0,1241077000.0,812502000.0,
March 2009,74349000.0,22409000.0,51940000.0,54272000.0,,,
June 2009,77287000.0,23232000.0,54055000.0,55653000.0,1320840000.0,863614000.0,
September 2009,73498000.0,21294000.0,52204000.0,60035000.0,1396246000.0,927985000.0,
December 2009,86108000.0,24366000.0,61742000.0,60253000.0,1494544000.0,980028000.0,
March 2010,81011000.0,24803000.0,56208000.0,55895000.0,,,
June 2010,93508000.0,28309000.0,65199000.0,59454000.0,1571408000.0,899007000.0,
September 2010,96321000.0,28520000.0,67801000.0,62955000.0,1733060000.0,1018695000.0,
December 2010,132490000.0,35003000.0,97487000.0,69822000.0,1857352000.0,954807000.0,879803000.0
March 2011,118999000.0,37260000.0,81739000.0,51315000.0,1933959000.0,1022440000.0,
June 2011,163608000.0,39481000.0,124127000.0,29309000.0,1930615000.0,1020084000.0,887785000.0
September 2011,116488000.0,35188000.0,81300000.0,64719000.0,2102298000.0,1180906000.0,893001000.0
December 2011,117029000.0,35248000.0,81781000.0,76130000.0,2147029000.0,1233995000.0,881390000.0
March 2012,114431000.0,36571000.0,77860000.0,48139000.0,2166213000.0,1243324000.0,891205000.0
June 2012,109308000.0,37510000.0,71798000.0,41093000.0,2114806000.0,1200929000.0,882020000.0
September 2012,99116000.0,29593000.0,69523000.0,55905000.0,2146014000.0,1226182000.0,888000000.0
December 2012,105205000.0,34088000.0,71117000.0,77261000.0,2190655000.0,1165246000.0,993186000.0
March 2013,114857000.0,36684000.0,78173000.0,51636000.0,2078375000.0,1073488000.0,972676000.0
June 2013,119769000.0,39601000.0,80168000.0,50158000.0,2286516000.0,1268852000.0,985838000.0
September 2013,109351000.0,32986000.0,76365000.0,46486000.0,2325876000.0,1279503000.0,1014138000.0
December 2013,152290000.0,38425000.0,88033000.0,28735000.0,2343359000.0,1309731000.0,1015745000.0
March 2014,126081000.0,36326000.0,81942000.0,29894000.0,2368888000.0,1330200000.0,1020609000.0
June 2014,123354000.0,36307000.0,83500000.0,44758000.0,2402165000.0,1362540000.0,1020666000.0
September 2014,114377000.0,34022000.0,76295000.0,52857000.0,2354292000.0,1335175000.0,1000451000.0
December 2014,127317000.0,36096000.0,90258000.0,72752000.0,2354023000.0,1339201000.0,994881000.0
March 2015,110143000.0,34774000.0,75369000.0,47910000.0,2312358000.0,1321426000.0,970654000.0
June 2015,119084000.0,35154000.0,83476000.0,50500000.0,2379716000.0,1372923000.0,986647000.0
September 2015,104757000.0,31200000.0,73557000.0,73072000.0,2354803000.0,1346200000.0,988082000.0
December 2015,113813000.0,31764000.0,81142000.0,70204000.0,2406400000.0,1287514000.0,1063457000.0
March 2016,120313000.0,36411000.0,83902000.0,1125000.0,2413209000.0,1290230000.0,1067102000.0
June 2016,118110000.0,38208000.0,79902000.0,45368000.0,2794951000.0,1657822000.0,1081551000.0
September 2016,110527000.0,32664000.0,77863000.0,58633000.0,2587894000.0,1456140000.0,1076560000.0
December 2016,122453000.0,40254000.0,80768000.0,61500000.0,2619706000.0,1164657000.0,
March 2017,132235000.0,41983000.0,90252000.0,42571000.0,2630395000.0,1176160000.0,
June 2017,140102000.0,43046000.0,97056000.0,51413000.0,2703504000.0,1224103000.0,
September 2017,135805000.0,42873000.0,92932000.0,63529000.0,2766275000.0,1282078000.0,
December 2017,160673000.0,42833000.0,93627000.0,-50290000.0,2810026000.0,1387219000.0,
March 2018,162422000.0,44561000.0,107683000.0,39195000.0,2704000000.0,1269207000.0,
June 2018,143885000.0,46429000.0,97456000.0,71563000.0,2705075000.0,1285834000.0,
September 2018,133522000.0,41997000.0,91525000.0,73151000.0,2856885000.0,1354731000.0,
December 2018,141883000.0,43294000.0,90205000.0,98516000.0,2781242000.0,1292647000.0,
March 2019,152577000.0,47998000.0,104579000.0,61748000.0,3206309000.0,1127446000.0,
June 2019,169671000.0,52957000.0,113713000.0,46118000.0,3244686000.0,1130722000.0,
September 2019,155199000.0,50050000.0,105149000.0,62047000.0,3197880000.0,1117182000.0,
December 2019,178796000.0,53202000.0,118496000.0,1684000.0,3137541000.0,1108734000.0,
March 2020,190873000.0,53847000.0,116242000.0,15424000.0,3122237000.0,1130534000.0,
June 2020,152390000.0,56012000.0,88676000.0,61257000.0,3157297000.0,1186276000.0,
September 2020,142337000.0,47848000.0,94196000.0,60663000.0,3212912000.0,1228686000.0,
December 2020,144171000.0,52459000.0,90016000.0,75240000.0,3252348000.0,1228239000.0,
March 2021,156736000.0,52246000.0,103868000.0,38807000.0,3228802000.0,1223209000.0,
