,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2013,15296.0,-15296.0,,,
March 2014,7076.0,-7076.0,,,
June 2014,16288.0,-16288.0,,,
September 2014,3721.0,-3721.0,,,
December 2014,19170.0,-19170.0,,,
March 2015,438165.0,-475282.0,,,
June 2015,372126.0,-539025.0,,,
September 2015,369193.0,-522571.0,,,
December 2015,5812.0,-5812.0,2456483.0,1932966.0,293666.0
March 2016,2713048.0,-2668938.0,2003915.0,1726073.0,277842.0
June 2016,632712.0,-768318.0,1608528.0,1153514.0,258848.0
September 2016,555501.0,-632591.0,1310861.0,1073042.0,376968.0
December 2016,478921.0,-661202.0,1522752.0,1110160.0,412592.0
March 2017,474378.0,-555938.0,1476673.0,1106944.0,369729.0
June 2017,511560.0,-373376.0,1378477.0,1032492.0,345985.0
September 2017,699518.0,-1397810.0,1728123.0,1406271.0,321852.0
December 2017,583066.0,,1383795.0,1088127.0,295668.0
March 2018,572484.0,-1668483.0,1514305.0,1222977.0,291328.0
June 2018,596711.0,-2462129.0,1497760.0,1240420.0,257340.0
September 2018,449994.0,272545.0,1533838.0,1270337.0,263501.0
December 2018,954988.0,,1063974.0,1063974.0,323893.0
March 2019,424274.0,-932276.5,967737.0,640417.0,327320.0
June 2019,505989.0,-932276.5,1033785.0,735169.0,298616.0
September 2019,139855.0,-932276.5,675457.0,675457.0,
December 2019,-262184.0,-932276.5,1077999.0,58038.0,1019961.0
March 2020,654899.0,-1398063.0,657908.0,11669.0,646239.0
June 2020,301931.0,-977738.0,134848.0,12615.0,122233.0
September 2020,341045.0,-1706706.0,241030.0,133072.0,107958.0
December 2020,456633.0,-1362037.0,193400.0,99973.0,93427.0
March 2021,4993839.0,-11394106.0,7685987.0,7602552.0,83435.0
June 2021,1724254.0,-116279.0,7828452.0,7285568.0,542884.0
September 2021,2752335.0,-1743077.0,7378500.0,6590258.0,788242.0
December 2021,832322.0,,6723385.0,5534785.0,1188600.0
March 2022,873883.0,-1801494.0,4828469.0,3402066.0,1426403.0
June 2022,800034.0,-1074355.0,4077907.0,2558590.0,1519317.0
