,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,3850.0,3850.0,-3850.0,,,
June 2013,3850.0,3850.0,-3850.0,,,
September 2013,-2086.0,,2086.0,,,
December 2013,-2086.0,,2086.0,,,
March 2014,4724.0,,-4724.0,6072.0,4922.0,
June 2014,2976.0,2976.0,-2976.0,,,
September 2014,22145.0,,-22145.0,1372.0,222.0,
December 2014,-1.0,,1.0,5816.0,4666.0,
March 2015,,,0.0,1150.0,0.0,
June 2015,,,0.0,1150.0,0.0,
September 2015,,,0.0,1150.0,0.0,
December 2015,,,0.0,1150.0,0.0,
March 2016,544.0,,-544.0,1150.0,0.0,
June 2016,26492.0,,-26639.0,3856.0,2706.0,
September 2016,2950.0,,-1093.0,1150.0,0.0,
December 2016,193892.0,,-185313.0,1564064.0,1538196.0,25868.0
March 2017,392257.0,,-318158.0,,,
June 2017,335455.0,,-500836.0,1198261.0,1167571.0,30690.0
September 2017,399940.0,,-366315.0,683271.0,653061.0,30210.0
December 2017,387697.0,,-323349.0,520463.0,433988.0,86475.0
March 2018,411344.0,,-387602.0,486925.0,360311.0,126614.0
June 2018,471301.0,,21506.0,804170.0,665687.0,138483.0
September 2018,485930.0,,-35226.0,1006914.0,875011.0,131903.0
December 2018,546681.0,,1808164.0,1624244.0,1486197.0,138047.0
March 2019,489423.0,,-369415.0,2746422.0,1664131.0,1082291.0
June 2019,673669.0,,59881.0,2928707.0,1925872.0,1002835.0
September 2019,455244.0,,-297185.0,3235884.0,1883253.0,1352631.0
December 2019,901002.0,,32383.0,2700852.0,1398210.0,1302642.0
March 2020,628074.0,,-552067.0,2380081.0,1168087.0,1211994.0
June 2020,398461.0,,-342512.0,2411935.0,1337738.0,1074197.0
September 2020,604678.0,,-547352.0,1708026.0,989606.0,718420.0
December 2020,857644.0,,-846553.0,1033878.0,425149.0,608729.0
March 2021,301637.0,,245826.0,1595339.0,1050508.0,544831.0
June 2021,274228.0,,-177099.0,885416.0,396346.0,489070.0
September 2021,216511.0,,-196633.0,902063.0,476453.0,425610.0
December 2021,204318.0,,127905.0,802948.0,438456.0,364492.0
March 2022,202568.0,,-165278.0,820128.0,520606.0,299522.0
