,OperatingExpenses,NetIncomeLoss,Assets
June 2019,379000.0,-379000.0,822000.0
September 2019,508000.0,-299000.0,42727000.0
December 2019,683000.0,179000.0,49739000.0
March 2020,818000.0,-1656000.0,65429000.0
June 2020,795000.0,633000.0,67205000.0
September 2020,678000.0,1351000.0,68825000.0
December 2020,771000.0,1558000.0,90432000.0
March 2021,771000.0,1303000.0,101595000.0
June 2021,911000.0,1699000.0,102973000.0
September 2021,942000.0,1518000.0,126562000.0
December 2021,1153000.0,2354000.0,187307000.0
March 2022,1175000.0,2347000.0,187875000.0
