,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,584792.0,43570.0,534062.0,115563.0,,
June 2010,616658.0,57134.0,552465.0,-71074.0,,
September 2010,592517.0,133757.0,451795.0,-5567.0,,
December 2010,1226406.0,129355.0,1090173.0,-1378975.0,2050803.0,1920932.0
March 2011,907712.0,138054.0,762918.0,-1107412.0,,
June 2011,1158945.0,121804.0,1030478.0,-1511298.0,1601622.0,1485154.0
September 2011,875470.0,105484.0,763396.0,-325852.0,1356583.0,1246704.0
December 2011,924006.0,95178.0,822308.0,61258.0,1189936.0,1091078.0
March 2012,798914.0,72999.0,719501.0,-168290.0,1018355.0,925911.0
June 2012,1064773.0,69601.0,988818.0,-1374893.0,,
September 2012,894947.0,120085.0,768565.0,-780294.0,1085847.0,1006054.0
