,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2018,9610500.0,1622000.0,,
June 2018,9610500.0,1255000.0,,
September 2018,3779000.0,434000.0,,
December 2018,,,,
March 2019,7229000.0,628000.0,83128000.0,9786000.0
June 2019,12587000.0,2520000.0,,
September 2019,4005000.0,200000.0,94233000.0,11358000.0
December 2019,17440000.0,-1242000.0,167166000.0,16093000.0
March 2020,11649000.0,-1485000.0,166993000.0,16798000.0
June 2020,8583000.0,-18359000.0,147104000.0,13276000.0
September 2020,9965000.0,-2994000.0,148148000.0,15679000.0
December 2020,10763000.0,-3915000.0,146351000.0,15200000.0
March 2021,10377000.0,-3253000.0,143918000.0,14461000.0
June 2021,10569000.0,943000.0,148052000.0,18627000.0
September 2021,16030000.0,-1188000.0,151681000.0,23842000.0
December 2021,13060000.0,-2584000.0,148210000.0,21641000.0
March 2022,12767000.0,-4293000.0,145602000.0,20041000.0
June 2022,16186000.0,-2903000.0,143389000.0,18827000.0
