,NetIncomeLoss,Assets,AssetsCurrent
March 2007,91250000.0,,
June 2007,91250000.0,,
September 2007,91250000.0,,
December 2007,91250000.0,,
March 2008,66500000.0,,
June 2008,66500000.0,,
September 2008,206000000.0,,
December 2008,98000000.0,10032000000.0,2596000000.0
March 2009,211000000.0,,
June 2009,136000000.0,10559000000.0,2922000000.0
September 2009,122000000.0,11493000000.0,3024000000.0
December 2009,110000000.0,12358000000.0,3658000000.0
March 2010,151000000.0,12102000000.0,3341000000.0
June 2010,131000000.0,12368000000.0,3498000000.0
September 2010,81000000.0,12737000000.0,3771000000.0
December 2010,142000000.0,13703000000.0,4381000000.0
March 2011,182000000.0,14745000000.0,4607000000.0
June 2011,225000000.0,14913000000.0,4633000000.0
September 2011,281000000.0,14443000000.0,4190000000.0
December 2011,278000000.0,15381000000.0,4351000000.0
March 2012,230000000.0,17081000000.0,4166000000.0
June 2012,378000000.0,17806000000.0,4676000000.0
September 2012,165000000.0,18187000000.0,4813000000.0
December 2012,320000000.0,19235000000.0,5147000000.0
March 2013,528000000.0,19440000000.0,5140000000.0
June 2013,292000000.0,19424000000.0,4841000000.0
September 2013,231000000.0,20267000000.0,5145000000.0
December 2013,309000000.0,20320000000.0,4964000000.0
March 2014,384000000.0,20702000000.0,4932000000.0
June 2014,287000000.0,21495000000.0,5168000000.0
September 2014,323000000.0,21837000000.0,5160000000.0
December 2014,389000000.0,22198000000.0,4179000000.0
March 2015,283000000.0,21724000000.0,3453000000.0
June 2015,124000000.0,22884000000.0,3944000000.0
September 2015,249000000.0,22217000000.0,2958000000.0
December 2015,247000000.0,22288000000.0,2969000000.0
March 2016,202000000.0,22297000000.0,2780000000.0
June 2016,101000000.0,23163000000.0,3603000000.0
September 2016,297000000.0,23507000000.0,3773000000.0
December 2016,126000000.0,24210000000.0,4272000000.0
March 2017,444000000.0,25269000000.0,4210000000.0
June 2017,188000000.0,25004000000.0,3528000000.0
September 2017,33000000.0,25483000000.0,4015000000.0
December 2017,191000000.0,25351000000.0,4000000000.0
March 2018,288000000.0,25423000000.0,3962000000.0
June 2018,100000000.0,25699000000.0,3852000000.0
September 2018,710000000.0,25927000000.0,4127000000.0
December 2018,1117000000.0,25511000000.0,3533000000.0
March 2019,970000000.0,27386000000.0,4247000000.0
June 2019,446000000.0,27757000000.0,4282000000.0
September 2019,449000000.0,28377000000.0,4676000000.0
December 2019,306000000.0,28677000000.0,4612000000.0
March 2020,-2847000000.0,23700000000.0,3071000000.0
June 2020,142000000.0,24037000000.0,3161000000.0
September 2020,143000000.0,24246000000.0,3405000000.0
December 2020,-28000000.0,24497000000.0,3665000000.0
March 2021,422000000.0,25331000000.0,4424000000.0
June 2021,-220000000.0,25391000000.0,5676000000.0
September 2021,-59000000.0,24197000000.0,4874000000.0
December 2021,450000000.0,28609000000.0,6137000000.0
March 2022,187000000.0,30642000000.0,8097000000.0
June 2022,203000000.0,28886000000.0,6661000000.0
