,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2012,4385750000.0,637000000.0,,,
December 2012,4385750000.0,637000000.0,,,
March 2013,4385750000.0,637000000.0,,,
June 2013,4385750000.0,637000000.0,,,
September 2013,4379000000.0,723000000.0,,,
December 2013,4569000000.0,716000000.0,,,
March 2014,4551000000.0,714000000.0,,,
June 2014,4493000000.0,-221000000.0,,,
September 2014,0.0,-14000000.0,37270000000.0,12242000000.0,25028000000.0
December 2014,5606000000.0,2042000000.0,10030000000.0,,
March 2015,6080000000.0,1302000000.0,71357000000.0,20715000000.0,50642000000.0
June 2015,10885000000.0,26000000.0,70644000000.0,21029000000.0,49615000000.0
September 2015,5951000000.0,1110000000.0,68782000000.0,19657000000.0,49125000000.0
December 2015,6007000000.0,930000000.0,68657000000.0,20231000000.0,48426000000.0
March 2016,5967000000.0,1103000000.0,66385000000.0,20378000000.0,46007000000.0
June 2016,5985000000.0,1030000000.0,67333000000.0,19713000000.0,47620000000.0
September 2016,5686000000.0,1054000000.0,72688000000.0,25883000000.0,46805000000.0
December 2016,6124000000.0,1060000000.0,71912000000.0,26668000000.0,45244000000.0
March 2017,5712000000.0,1162000000.0,72505000000.0,27509000000.0,44996000000.0
June 2017,6218000000.0,802000000.0,74173000000.0,28152000000.0,46021000000.0
September 2017,5910000000.0,821000000.0,66009000000.0,19753000000.0,46256000000.0
December 2017,6318000000.0,1349000000.0,66618000000.0,19681000000.0,46937000000.0
March 2018,6231000000.0,1342000000.0,70816000000.0,20358000000.0,50458000000.0
June 2018,6110000000.0,1512000000.0,70152000000.0,19988000000.0,50164000000.0
September 2018,6280000000.0,1123000000.0,68124000000.0,17846000000.0,50278000000.0
December 2018,6320000000.0,1156000000.0,69941000000.0,20083000000.0,49858000000.0
March 2019,6235000000.0,1025000000.0,70434000000.0,19851000000.0,50584000000.0
June 2019,6407000000.0,677000000.0,68586000000.0,19021000000.0,49565000000.0
September 2019,6262000000.0,845000000.0,67598000000.0,18700000000.0,48899000000.0
December 2019,5909000000.0,946000000.0,90807000000.0,19604000000.0,71203000000.0
March 2020,8265000000.0,-1708000000.0,90003000000.0,18909000000.0,71094000000.0
June 2020,6609000000.0,373000000.0,86444000000.0,18326000000.0,68118000000.0
September 2020,6207000000.0,-308000000.0,87174000000.0,18073000000.0,69101000000.0
December 2020,6029000000.0,1026000000.0,89167000000.0,21084000000.0,68083000000.0
March 2021,6116000000.0,1197000000.0,90920000000.0,26084000000.0,64836000000.0
June 2021,6234000000.0,627000000.0,91920000000.0,26607000000.0,65313000000.0
September 2021,6391000000.0,3580000000.0,81285000000.0,15814000000.0,65471000000.0
December 2021,6565000000.0,883000000.0,96507000000.0,20314000000.0,76192000000.0
March 2022,7019000000.0,289000000.0,92683000000.0,16824000000.0,75859000000.0
June 2022,7320000000.0,-415000000.0,92759000000.0,18872000000.0,73887000000.0
