,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,95250000.0,,,,
June 2008,95250000.0,,,,
September 2008,95250000.0,,,,
December 2008,95250000.0,,,,
March 2009,95000000.0,,,,
June 2009,81700000.0,,,,
September 2009,81300000.0,,,,
December 2009,81600000.0,,4014100000.0,2552700000.0,
March 2010,80300000.0,-7700000.0,,,
June 2010,84900000.0,23900000.0,3977300000.0,2568100000.0,
September 2010,83200000.0,18200000.0,4265600000.0,2750400000.0,
December 2010,83200000.0,35100000.0,4327700000.0,2805700000.0,1522000000.0
March 2011,93900000.0,38300000.0,4666000000.0,3116500000.0,
June 2011,94800000.0,37600000.0,4831700000.0,3266500000.0,
September 2011,93000000.0,-2000000.0,4542400000.0,3054500000.0,
December 2011,95900000.0,-7900000.0,4370400000.0,2887100000.0,1479300000.0
March 2012,93800000.0,25000000.0,4526100000.0,3015900000.0,
June 2012,104400000.0,21900000.0,4512500000.0,3056200000.0,
September 2012,93500000.0,-20500000.0,5148600000.0,3590400000.0,
December 2012,133800000.0,-22400000.0,4919900000.0,3234600000.0,1685300000.0
March 2013,124100000.0,,4887100000.0,3223100000.0,
June 2013,122000000.0,,4810000000.0,3199000000.0,
September 2013,117300000.0,,4868500000.0,3265800000.0,
December 2013,65800000.0,,4578900000.0,3006500000.0,1572400000.0
March 2014,120700000.0,-156900000.0,4308500000.0,3012500000.0,
June 2014,101300000.0,-156900000.0,4321800000.0,3065500000.0,
September 2014,87200000.0,-156900000.0,4022300000.0,2911900000.0,
December 2014,100800000.0,-156900000.0,3366700000.0,2396100000.0,970600000.0
March 2015,97500000.0,-38100000.0,3143000000.0,2239700000.0,
June 2015,97800000.0,-6900000.0,3090100000.0,2214100000.0,
September 2015,90500000.0,-29000000.0,2722700000.0,1953500000.0,
December 2015,126500000.0,-47900000.0,2454600000.0,1740400000.0,714200000.0
March 2016,88900000.0,-4700000.0,2587400000.0,1884100000.0,
June 2016,55600000.0,29800000.0,2466600000.0,1779500000.0,
September 2016,86100000.0,-14300000.0,2369600000.0,1699400000.0,
December 2016,178300000.0,-104600000.0,2241600000.0,1599200000.0,642400000.0
March 2017,94800000.0,12400000.0,2293800000.0,1657800000.0,
June 2017,123700000.0,-70800000.0,2277000000.0,1641900000.0,
September 2017,108400000.0,-14200000.0,2284500000.0,1649700000.0,
December 2017,89900000.0,16000000.0,2235300000.0,1595000000.0,640300000.0
March 2018,71400000.0,-4300000.0,2280300000.0,1655600000.0,
