,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2010,20978974.0,,,
September 2010,21050651.0,,,
December 2010,21111184.0,,,
March 2011,23135416.0,,18750485.0,13689899.0
June 2011,22258888.0,-597136.5,17889047.0,12669551.0
September 2011,21560282.0,-597136.5,14255176.0,9795224.0
December 2011,19047371.0,-597136.5,14776678.0,9913597.0
March 2012,20837286.0,-597136.5,15490997.0,10940322.0
June 2012,20353503.0,91573.0,15243637.0,11032015.0
September 2012,19893125.0,91573.0,15583700.0,11413381.0
December 2012,20483091.0,91573.0,16070895.0,12076852.0
March 2013,23569666.0,91573.0,19896652.0,15637283.0
June 2013,23753102.0,-595269.5,18875191.0,15073592.0
September 2013,23192147.0,-595269.5,19027542.0,13880710.0
December 2013,25252080.0,-595269.5,19436881.0,13965818.0
March 2014,24343122.0,-595269.5,18370620.0,13053594.0
