,OperatingExpenses,NetIncomeLoss,Assets
March 2009,121913.0,60548.0,
June 2009,121913.0,60548.0,
September 2009,121913.0,60548.0,
December 2009,121913.0,60548.0,
March 2010,209949.0,31504.0,
June 2010,234858.0,13269.0,
September 2010,218804.0,37261.0,
December 2010,2196.0,15050.0,2770277.0
March 2011,369598.0,-161220.0,
June 2011,172184000.0,-20210000.0,3243596.0
September 2011,152439000.0,-59545000.0,2940220.0
December 2011,-324098772.0,79590087.0,2778496000.0
March 2012,118151.0,39185.0,2834498.0
June 2012,96029000.0,13490000.0,2574026000.0
September 2012,108952000.0,-1346000.0,2035835000.0
