,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,2427250.0,1831750.0,,
June 2020,2427250.0,1831750.0,,
September 2020,2427250.0,1831750.0,,
December 2020,2427250.0,1831750.0,171634.0,25000.0
March 2021,2463000.0,-764740.0,318615345.0,1967580.0
June 2021,2670000.0,2468730.0,318156764.0,1605617.0
September 2021,3630000.0,-4600253.0,317700372.0,1251966.0
December 2021,3630000.0,29099263.0,213542000.0,159925000.0
March 2022,4285000.0,-41740000.0,168792000.0,109694000.0
June 2022,4153000.0,57777000.0,175810000.0,115717000.0
