,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,,-4331.0,,,
December 2011,,-17327.0,,,
March 2012,,-12163387.0,159736.0,3014.0,156722.0
June 2012,,175013.0,43232215.0,486324.0,42745891.0
September 2012,,-85465.0,,,
December 2012,,694559.0,42911747.0,149720.0,42762027.0
March 2013,6991000.0,2501000.0,42816950.0,76950.0,42767991.0
June 2013,7480000.0,3204000.0,42839396.0,61983.0,42777413.0
September 2013,6839000.0,-3451785.0,42804513.0,64513.0,42740000.0
December 2013,6839000.0,20058785.0,42754067.0,14067.0,42740000.0
March 2014,6739000.0,-4681000.0,260403000.0,175209000.0,
June 2014,8230000.0,408000.0,289224000.0,196564000.0,
September 2014,8795000.0,11259000.0,,,
December 2014,10435000.0,13332000.0,250523000.0,136123000.0,114395000.0
March 2015,9180000.0,9881000.0,271796000.0,154433000.0,117363000.0
June 2015,11566000.0,-11347000.0,304234000.0,168556000.0,135678000.0
September 2015,10910000.0,7583000.0,294830000.0,159564000.0,135266000.0
December 2015,14843000.0,-18882000.0,321411000.0,171167000.0,150244000.0
March 2016,-12942000.0,13664000.0,383897000.0,224985000.0,158912000.0
June 2016,13996000.0,14679000.0,421053000.0,250942000.0,170111000.0
September 2016,14284000.0,-7923000.0,411772000.0,224191000.0,187581000.0
December 2016,49461000.0,2928000.0,394730000.0,210736000.0,183994000.0
March 2017,-15390000.0,1019000.0,467822000.0,250625000.0,217197000.0
June 2017,-17128000.0,-3560000.0,445733000.0,236938000.0,208795000.0
September 2017,15783000.0,6924000.0,453862000.0,241575000.0,212287000.0
December 2017,81553000.0,1066000.0,468000000.0,261898000.0,206102000.0
March 2018,-16758000.0,10691000.0,488102000.0,272531000.0,215571000.0
June 2018,17020000.0,-3658000.0,477636000.0,271912000.0,205724000.0
September 2018,19426000.0,6297000.0,490574000.0,285059000.0,205515000.0
December 2018,53334000.0,-22361000.0,489774000.0,293399000.0,196375000.0
March 2019,17656000.0,7338000.0,543423000.0,345163000.0,198260000.0
June 2019,20573000.0,7479000.0,580491000.0,333290000.0,247201000.0
September 2019,20189000.0,-1175000.0,557589000.0,315517000.0,242072000.0
December 2019,18576000.0,10893000.0,569668000.0,322849000.0,246819000.0
March 2020,17278000.0,-18766000.0,517362000.0,284071000.0,233291000.0
June 2020,16571000.0,16197000.0,540738000.0,303660000.0,237078000.0
September 2020,19915000.0,8323000.0,516074000.0,281926000.0,234148000.0
December 2020,19370000.0,18456000.0,532025000.0,286803000.0,245222000.0
March 2021,19750000.0,8192000.0,532609000.0,293232000.0,239377000.0
June 2021,20230000.0,19234000.0,565676000.0,317880000.0,247796000.0
September 2021,21491000.0,20919000.0,574242000.0,317371000.0,256871000.0
December 2021,24128000.0,20083000.0,591563000.0,326275000.0,265288000.0
March 2022,26367000.0,20853000.0,625572000.0,344814000.0,280758000.0
June 2022,28145000.0,33194000.0,655610000.0,368692000.0,286918000.0
