,NetIncomeLoss,Assets,AssetsCurrent
March 2010,2721062.0,,
June 2010,3415641.0,,
September 2010,4066194.0,,
December 2010,3241282.0,54998833.0,42370409.0
March 2011,3007771.0,,
June 2011,3901617.0,63661569.0,49319321.0
September 2011,4980483.0,70124214.0,50938103.0
December 2011,5093096.0,76428121.0,56736352.0
March 2012,2949578.0,78514579.0,59096094.0
June 2012,4901033.0,83976523.0,66225204.0
September 2012,3744590.0,87247559.0,69848871.0
December 2012,5647510.0,95438089.0,77895007.0
March 2013,3414684.0,97852624.0,80627064.0
June 2013,5962809.0,106747664.0,89639918.0
September 2013,5780445.0,112932994.0,96110865.0
December 2013,7012432.0,121236953.0,104647967.0
March 2014,3233574.0,121791587.0,105722158.0
June 2014,6795722.0,130292215.0,114595283.0
September 2014,6059658.0,136149594.0,120822583.0
December 2014,6630820.0,143799096.0,128760839.0
March 2015,3531177.0,145347487.0,130733738.0
June 2015,7077827.0,154768068.0,140455611.0
September 2015,5991167.0,154442650.0,141041133.0
