,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,886552.0,,-466159.0,,,
September 2010,907995.0,,-473607.0,,,
December 2010,3553152.0,,-3098000.0,,,
March 2011,1284535.0,,-1212308.0,,,
June 2011,1400428.0,,-1020319.0,,,
September 2011,1410714.0,,-760394.0,,,
December 2011,1777886.0,,-1262210.0,,,
March 2012,1147587.0,,-1352791.0,,,
June 2012,1539588.0,31579.0,-876336.0,,,
September 2012,1764753.0,31579.0,-1361779.0,,,
December 2012,1208448.0,,-826841.0,,,
March 2013,1253172.0,,-945772.0,,,
June 2013,1130008.0,57268.0,-585374.0,,,
September 2013,1242101.0,-37193.0,-957836.0,,,
December 2013,1180278.0,734447.0,-166062.0,,,
March 2014,2437300.0,734447.0,-1356549.0,,,
June 2014,1159722.0,725.0,-504204.0,,,
September 2014,1008733.0,4620.0,-274914.0,,,
December 2014,1423011.0,114482.0,-324145.0,,,
March 2015,4364504.0,134139.0,-3418876.0,,,
June 2015,1055375.0,11542.0,-234845.0,,,
September 2015,926464.0,31349.0,-404506.0,,,
December 2015,2319562.0,571574.0,-2099444.0,,,
March 2016,2681150.0,221703.0,-2058071.0,,,
June 2016,1434987.0,39059.0,-833167.0,,,
September 2016,1513779.0,70269.0,-911413.0,,,
December 2016,1743691.0,36964.0,-905684.0,,,
March 2017,1519421.0,346686.0,-1247760.0,,,
June 2017,1520947.0,186326.0,-1107428.0,,,
September 2017,1723323.0,282720.0,-1931722.0,,,
December 2017,1653210.0,284351.0,-872810.0,,,
March 2018,1575487.0,92649.0,-802835.0,,,
June 2018,1673738.0,232946.0,-1190337.0,,,
September 2018,1403485.0,149891.0,-1105343.0,,,
December 2018,1579264.0,317876.0,-1018730.0,,,
March 2019,897825.0,281249.0,-1593950.0,,,
June 2019,1083345.0,306551.0,-383235.0,,,
September 2019,1123907.0,339401.0,191891.0,,,
December 2019,1475195.0,633668.0,-1181872.0,,,
March 2020,1159714.0,605098.0,-9467.0,,,
June 2020,1145529.0,361438.0,-1055827.0,,,
September 2020,500079.0,71129.0,-403380.0,,,
December 2020,1462698.0,541733.0,-1760846.0,,,
March 2021,836782.0,145274.0,-2029222.0,,,
June 2021,1139168.0,355713.0,-460193.0,,,
September 2021,1699354.0,792367.0,-1168862.0,,,
December 2021,2178863.0,840814.0,-958106.0,,,
March 2022,2142063.0,774960.0,-323028.0,,,
June 2022,1231949.0,435568.0,-121397.0,,,
