,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,857059.0,32005.0,-916925.0,,,
June 2010,579489.0,10380.0,-487999.0,,,
September 2010,995793.0,7695.0,-1320623.0,,,
December 2010,283925.0,95740.0,-1223395.0,1491754.0,1283832.0,
March 2011,639913.0,158892.0,-987798.0,,,
June 2011,564054.0,104932.0,-800257.0,1281574.0,1086301.0,
September 2011,451020.0,92280.0,-1173134.0,587619.0,400429.0,
December 2011,205821.0,19020.0,-578621.0,766975.0,295287.0,
March 2012,452559.0,16041.0,-1056022.0,1029855.0,299714.0,
June 2012,511560.0,17222.0,-1044819.0,,,
September 2012,677792.0,40363.0,-1068425.0,1880443.0,693075.0,
December 2012,896730.0,467979.0,-1229499.0,1255276.0,322281.0,932995.0
March 2013,873123.0,167830.0,-1427804.0,1248940.0,269358.0,
June 2013,867756.0,222386.0,-23252338.0,1525836.0,526486.0,
September 2013,727137.0,195660.0,-1101227.0,1671805.0,579398.0,
December 2013,1146037.0,365777.0,-1747831.0,1432919.0,502113.0,930806.0
March 2014,824201.0,268877.0,-1597029.0,1527536.0,609949.0,917587.0
June 2014,861062.0,261737.0,-1665581.0,2232733.0,1341665.0,891068.0
September 2014,892213.0,294818.0,-2098160.0,1486847.0,642974.0,843873.0
December 2014,972545.0,341831.0,-1977647.0,1421866.0,704166.0,717700.0
March 2015,946905.0,340140.0,-1856216.0,1596050.0,917875.0,678175.0
June 2015,884619.0,333685.0,-1876081.0,1934317.0,1295577.0,638740.0
September 2015,962984.0,356098.0,-1971918.0,1671384.0,1076427.0,594957.0
December 2015,1046457.0,397249.0,-2012694.0,1508954.0,958110.0,550844.0
March 2016,995240.0,406543.0,-2118351.0,1418981.0,907330.0,511651.0
June 2016,1125694.0,400856.0,-1989516.0,1656293.0,1176672.0,479621.0
September 2016,992234.0,446490.0,-1570473.0,,,
December 2016,1116371.0,446728.0,-1823315.0,1419011.0,1002456.0,416555.0
March 2017,1205937.0,449109.0,-1992106.0,1523376.0,1140064.0,383312.0
June 2017,1047585.0,440425.0,-1649729.0,1642952.0,1300108.0,342844.0
September 2017,1073014.0,406113.0,-438158.0,2124482.0,1822463.0,302019.0
December 2017,1134148.0,378574.0,-1999003.0,772540.0,511251.0,261289.0
March 2018,1161683.0,341401.0,-1819696.0,1944102.0,1651811.0,292291.0
June 2018,1486943.0,426090.0,-2260433.0,1863134.0,1625299.0,237835.0
September 2018,1516917.0,471486.0,-2177240.0,1121211.0,898428.0,222783.0
December 2018,1554410.0,454993.0,-2077378.0,1013450.0,904086.0,
March 2019,1573314.0,499872.0,-2176493.0,1487096.0,597003.0,
June 2019,2245497.0,808397.0,-2922977.0,1573470.0,768256.0,
September 2019,1932790.0,747528.0,-2854707.0,1787811.0,1029238.0,
December 2019,2094270.0,715206.0,-3051359.0,1208819.0,499643.0,
March 2020,1819910.0,627795.0,-3299000.0,1532058.0,872158.0,
June 2020,1876007.0,750438.0,-8067697.0,1740585.0,1124003.0,
September 2020,1804383.0,719043.0,-2605038.0,1234629.0,661955.0,
December 2020,1973534.0,722946.0,-57438105.0,1020239.0,508115.0,
March 2021,2309844.0,875666.0,-8213663.0,2002508.0,1532704.0,
June 2021,2040207.0,858571.0,-1889868.0,1817009.0,1388867.0,
September 2021,2252581.0,964557.0,-2160566.0,1519881.0,1134207.0,
December 2021,2035990.0,833141.0,-1863965.0,1048904.0,706521.0,
March 2022,2277013.0,1067196.0,-2118253.0,1387661.0,1089512.0,
June 2022,2142581.0,997667.0,-2068097.0,1109836.0,855292.0,
