,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,,399500000.0,128500000.0,,,
June 2008,,399500000.0,128500000.0,,,
September 2008,,399500000.0,128500000.0,,,
December 2008,,399500000.0,128500000.0,,,
March 2009,,374500000.0,88000000.0,,,
June 2009,,374500000.0,197000000.0,,,
September 2009,,401000000.0,200000000.0,,,
December 2009,,449000000.0,91000000.0,7972000000.0,2356000000.0,5616000000.0
March 2010,46250000.0,380000000.0,120000000.0,,,
June 2010,46250000.0,385000000.0,199000000.0,,,
September 2010,46250000.0,406000000.0,208000000.0,8457000000.0,3145000000.0,
December 2010,46250000.0,499000000.0,97000000.0,8596000000.0,2230000000.0,6366000000.0
March 2011,,497000000.0,106000000.0,9045000000.0,2362000000.0,
June 2011,,535000000.0,246000000.0,9579000000.0,2795000000.0,
September 2011,,478000000.0,284000000.0,9338000000.0,2884000000.0,
December 2011,,487000000.0,113000000.0,9094000000.0,2686000000.0,6408000000.0
March 2012,,485000000.0,109000000.0,9164000000.0,2565000000.0,
June 2012,,506000000.0,205000000.0,9234000000.0,2825000000.0,
September 2012,,469000000.0,263000000.0,9628000000.0,3019000000.0,
December 2012,,512000000.0,100000000.0,9510000000.0,2762000000.0,6748000000.0
March 2013,,523000000.0,61000000.0,8913000000.0,2437000000.0,
June 2013,,481000000.0,182000000.0,9126000000.0,2652000000.0,
September 2013,,473000000.0,289000000.0,9692000000.0,2929000000.0,
December 2013,,471000000.0,135000000.0,9525000000.0,2568000000.0,6957000000.0
March 2014,,466000000.0,115000000.0,9691000000.0,2770000000.0,
June 2014,,551000000.0,198000000.0,10168000000.0,3295000000.0,
September 2014,,463000000.0,238000000.0,9286000000.0,2828000000.0,
December 2014,,474000000.0,112000000.0,8543000000.0,2460000000.0,6083000000.0
March 2015,,410000000.0,96000000.0,8190000000.0,2517000000.0,
June 2015,,430000000.0,176000000.0,8706000000.0,2855000000.0,
September 2015,,437000000.0,168000000.0,8015000000.0,2211000000.0,
December 2015,,427000000.0,156000000.0,7596000000.0,2046000000.0,5565000000.0
March 2016,,438000000.0,66000000.0,8006000000.0,2294000000.0,
