,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2011,0.0,0.0,,
March 2012,0.0,0.0,,
June 2012,0.0,0.0,,
September 2012,,,,
December 2012,7702.0,-7702.0,,
March 2013,3900.0,-3900.0,,
June 2013,5535.0,-5535.0,,
September 2013,6779.0,-6779.0,,
December 2013,4720.0,-4720.0,,
March 2014,1905.0,-1905.0,,
June 2014,3800.0,-3800.0,,
September 2014,3950.0,-3950.0,,
December 2014,6761.0,-6761.0,,
March 2015,25293.0,-25293.0,,
June 2015,7278.0,-7278.0,,
September 2015,9189.0,-9189.0,,
December 2015,12950.0,-12950.0,,
March 2016,7230.0,-7230.0,,
June 2016,8955.0,-5925.0,,
September 2016,91167.0,-87943.0,,
December 2016,25611.0,-25611.0,,
March 2017,21255.0,-21255.0,,
June 2017,8441.0,-8441.0,,
