,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,7065000.0,4133000.0,2098000.0,-6058000.0,,,
June 2010,6228000.0,4363000.0,2098000.0,-793000.0,,,
September 2010,6203000.0,4727000.0,2098000.0,-6584000.0,,,
December 2010,6032000.0,3913000.0,2098000.0,-5740000.0,14537000.0,10496000.0,174000.0
March 2011,6440000.0,4620000.0,1820000.0,-3837000.0,,,
June 2011,6581000.0,4615000.0,1966000.0,-8076000.0,25248000.0,21841000.0,168000.0
September 2011,6170000.0,3981000.0,2189000.0,-4751000.0,18723000.0,15738000.0,0.0
December 2011,5903000.0,4014000.0,1889000.0,-4301000.0,13324000.0,10631000.0,0.0
March 2012,6580000.0,4533000.0,2047000.0,-10016000.0,57738000.0,55195000.0,
June 2012,8816000.0,5206000.0,3610000.0,-7138000.0,49181000.0,46546000.0,
September 2012,9998000.0,5743000.0,4255000.0,-13346000.0,39752000.0,37357000.0,
December 2012,12620000.0,6088000.0,6532000.0,-6815000.0,29943000.0,27806000.0,
March 2013,12692000.0,8472000.0,4220000.0,-12635000.0,29162000.0,26991000.0,
June 2013,10992000.0,6863000.0,4129000.0,-8627000.0,33907000.0,31907000.0,
September 2013,10873000.0,6574000.0,4299000.0,-12224000.0,23631000.0,21712000.0,
December 2013,10339000.0,5752000.0,4070000.0,-11729000.0,89317000.0,87239000.0,
March 2014,10794000.0,5590000.0,4423000.0,-11476000.0,79498000.0,76817000.0,
June 2014,12035000.0,6858000.0,4446000.0,-10623000.0,69474000.0,66484000.0,
September 2014,10854000.0,6471000.0,4126000.0,-11324000.0,58309000.0,55723000.0,
December 2014,12410000.0,7771000.0,3737000.0,-10635000.0,47499000.0,45559000.0,
March 2015,11364000.0,7082000.0,3353000.0,-12179000.0,38122000.0,36159000.0,
June 2015,10512000.0,7129000.0,3383000.0,-11326000.0,28200000.0,26662000.0,
September 2015,8509000.0,6452000.0,2057000.0,-21556000.0,52732000.0,48727000.0,
December 2015,10436000.0,8225000.0,2211000.0,-10109000.0,44377000.0,40794000.0,
March 2016,14017000.0,10360000.0,3657000.0,-13901000.0,34710000.0,31335000.0,
June 2016,10099000.0,8316000.0,1783000.0,-10624000.0,24998000.0,21948000.0,
September 2016,8694000.0,7081000.0,1613000.0,-8363000.0,16434000.0,13686000.0,
December 2016,7268000.0,5948000.0,1320000.0,-39490000.0,9699000.0,7194000.0,
March 2017,8335000.0,6413000.0,1922000.0,-8724000.0,11707000.0,9508000.0,
June 2017,7287000.0,5483000.0,1804000.0,-6752000.0,5825000.0,3940000.0,
September 2017,4811000.0,3062000.0,1749000.0,-5443000.0,4657000.0,3094000.0,
December 2017,3600000.0,2418000.0,1182000.0,2473000.0,3347000.0,2237000.0,
March 2018,5044000.0,3118000.0,1926000.0,-4512000.0,2967000.0,1983000.0,
June 2018,4087000.0,2879000.0,1208000.0,-3052000.0,1979000.0,1035000.0,
September 2018,3697000.0,2197000.0,1500000.0,-3927000.0,1943000.0,1039000.0,
December 2018,5155000.0,2368000.0,2787000.0,-9042000.0,119398000.0,25653000.0,
March 2019,6697000.0,3342000.0,3355000.0,-6537000.0,111626000.0,16069000.0,
June 2019,6653000.0,3413000.0,3240000.0,-6437000.0,105245000.0,9883000.0,
September 2019,7187000.0,3792000.0,3395000.0,-7126000.0,100632000.0,5263000.0,
December 2019,4554000.0,2140000.0,2414000.0,-7375000.0,118975000.0,23861000.0,
March 2020,6703000.0,3461000.0,3242000.0,-6534000.0,112993000.0,18098000.0,
June 2020,7948000.0,4495000.0,3453000.0,-9558000.0,128323000.0,33636000.0,
September 2020,8705000.0,3882000.0,4823000.0,-9020000.0,118531000.0,24048000.0,
December 2020,6961000.0,3535000.0,3426000.0,-7454000.0,112885000.0,18118000.0,
March 2021,9079000.0,4410000.0,4669000.0,-8961000.0,135893000.0,39341000.0,
June 2021,45362000.0,4221000.0,3371000.0,-37389000.0,90865000.0,32294000.0,
September 2021,8147000.0,4680000.0,3467000.0,-8213000.0,84825000.0,26367000.0,
December 2021,14692000.0,4476000.0,2966000.0,-13073000.0,74789000.0,23491000.0,
March 2022,8333000.0,5345000.0,2988000.0,-8127000.0,67108000.0,16447000.0,
June 2022,17538000.0,2995000.0,2907000.0,-17333000.0,51813000.0,13162000.0,
