,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2016,,17275000.0,212550000.0,141000000.0,,,
December 2016,,17275000.0,212550000.0,141000000.0,,,
March 2017,,17275000.0,212550000.0,141000000.0,,,
June 2017,,17275000.0,212550000.0,141000000.0,,,
September 2017,,18175000.0,198300000.0,130500000.0,,,
December 2017,,18175000.0,198300000.0,145600000.0,,,
March 2018,,18175000.0,198300000.0,69100000.0,,,
June 2018,,18175000.0,198300000.0,230000000.0,9057500000.0,3620300000.0,5437200000.0
September 2018,0.0,14200000.0,198300000.0,98400000.0,,,
December 2018,0.0,17300000.0,205300000.0,138600000.0,,,
March 2019,34.0,15800000.0,220600000.0,112600000.0,130.0,,
June 2019,,16700000.0,374800000.0,80600000.0,17165000000.0,5210100000.0,11954900000.0
September 2019,,25900000.0,371900000.0,66000000.0,16730700000.0,4562200000.0,12168500000.0
December 2019,,23000000.0,309000000.0,186000000.0,16832600000.0,4687600000.0,12145000000.0
March 2020,,24900000.0,353200000.0,181500000.0,16421000000.0,4502200000.0,11918800000.0
June 2020,,23500000.0,350700000.0,179100000.0,16442000000.0,4535000000.0,11907000000.0
September 2020,,26000000.0,329000000.0,198000000.0,16465000000.0,4612000000.0,11853000000.0
December 2020,,23000000.0,308000000.0,219000000.0,16718000000.0,4713000000.0,12005000000.0
March 2021,,25000000.0,325000000.0,267000000.0,16592000000.0,4770000000.0,11822000000.0
June 2021,,26000000.0,330000000.0,255000000.0,17188000000.0,5266000000.0,11922000000.0
September 2021,,25000000.0,313000000.0,202000000.0,17044000000.0,5279000000.0,11765000000.0
December 2021,,23000000.0,303000000.0,225000000.0,17138000000.0,5391000000.0,11747000000.0
March 2022,,24000000.0,326000000.0,269000000.0,17987000000.0,6170000000.0,11817000000.0
June 2022,,24000000.0,342000000.0,109000000.0,17426000000.0,5853000000.0,11573000000.0
