,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,20923250.0,,
June 2009,,20923250.0,,
September 2009,,20923250.0,,
December 2009,,20923250.0,,
March 2010,,11276000.0,,
June 2010,,-10066000.0,,
September 2010,,61740000.0,,
December 2010,,9531000.0,475757000.0,251219000.0
March 2011,,7883000.0,,
June 2011,,16917000.0,709964000.0,454728000.0
September 2011,,27657000.0,722163000.0,449888000.0
December 2011,,23991000.0,745813000.0,442708000.0
March 2012,286099500.0,23419000.0,844894000.0,534476000.0
June 2012,286099500.0,34591000.0,869525000.0,539563000.0
September 2012,286099500.0,30884000.0,884680000.0,538365000.0
December 2012,286099500.0,19566000.0,919884000.0,547357000.0
March 2013,320768000.0,30554000.0,1019752000.0,605130000.0
June 2013,340581000.0,42068000.0,1107061000.0,676612000.0
September 2013,358821000.0,61103000.0,1125139000.0,661844000.0
December 2013,351923000.0,43193000.0,1180765000.0,649075000.0
March 2014,378034000.0,37706000.0,1299255000.0,675377000.0
June 2014,394193000.0,64849000.0,1349850000.0,688461000.0
September 2014,419578000.0,67000000.0,1413554000.0,704124000.0
December 2014,384512000.0,55909000.0,1602981000.0,731141000.0
March 2015,384104000.0,69002000.0,1955856000.0,856073000.0
June 2015,431106000.0,76704000.0,2105337000.0,871911000.0
September 2015,417622000.0,97114000.0,2276922000.0,918572000.0
December 2015,399509000.0,74400000.0,2530545000.0,1026340000.0
March 2016,436844000.0,61920000.0,2763248000.0,1069314000.0
June 2016,462298000.0,73084000.0,3030200000.0,1183779000.0
September 2016,486113000.0,81382000.0,3129625000.0,1103499000.0
December 2016,493308000.0,48493000.0,3153629000.0,977547000.0
March 2017,532341000.0,31261000.0,3438614000.0,1146531000.0
June 2017,568873000.0,78143000.0,3674345000.0,1230504000.0
September 2017,583127000.0,60044000.0,3870942000.0,1244740000.0
December 2017,574886000.0,246975000.0,4145800000.0,1282110000.0
March 2018,742935000.0,-44922000.0,4654431000.0,1298841000.0
June 2018,743250000.0,11254000.0,4681725000.0,1230335000.0
September 2018,759205000.0,97480000.0,4781731000.0,1206107000.0
December 2018,726730000.0,91937000.0,5165457000.0,1345466000.0
March 2019,767992000.0,56076000.0,6423939000.0,1516760000.0
June 2019,849018000.0,114501000.0,6662781000.0,1520687000.0
September 2019,867287000.0,83464000.0,6575214000.0,1403282000.0
December 2019,845192000.0,81214000.0,7043412000.0,1385443000.0
March 2020,,-27828000.0,7235261000.0,1231165000.0
June 2020,,-144428000.0,7767944000.0,1667960000.0
September 2020,,-99140000.0,8557294000.0,2499110000.0
December 2020,,-157304000.0,8398825000.0,2355980000.0
March 2021,,-112321000.0,8387735000.0,2276093000.0
June 2021,,-287863000.0,8671483000.0,2388402000.0
September 2021,,14774000.0,8537349000.0,2027208000.0
December 2021,,-87159000.0,8540025000.0,1842491000.0
March 2022,,-194703000.0,8611717000.0,1829462000.0
June 2022,,-52406000.0,8715023000.0,1761854000.0
