,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,7328500.0,6160500.0,-1990750.0,,
June 2020,7328500.0,6160500.0,-1990750.0,,
September 2020,7328500.0,6160500.0,-1990750.0,,
December 2020,7328500.0,6160500.0,-1990750.0,75000.0,0.0
March 2021,1902139.0,7670000.0,-15725653.0,347660167.0,2659072.0
June 2021,-1331651.0,8760000.0,13878688.0,347393197.0,2386801.0
September 2021,1121132.0,17944000.0,2602517.0,346087622.0,1075925.0
December 2021,3549000.0,3133000.0,34438000.0,1566374000.0,60725000.0
March 2022,19280000.0,14763000.0,23098000.0,1570068000.0,57564000.0
June 2022,16069000.0,11617000.0,34421000.0,1563113000.0,55422000.0
