,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,77200000.0,25350000.0,-8500000.0,,
June 2012,77200000.0,25350000.0,-3500000.0,,
September 2012,230400000.0,75800000.0,11300000.0,,
December 2012,241000000.0,86100000.0,-8200000.0,4378800000.0,400600000.0
March 2013,246300000.0,83300000.0,-6300000.0,,
June 2013,261300000.0,94800000.0,-7800000.0,,
September 2013,250200000.0,86300000.0,-3400000.0,4375000000.0,365100000.0
December 2013,256200000.0,88900000.0,-17600000.0,4492300000.0,349700000.0
March 2014,268600000.0,96200000.0,-14700000.0,4452700000.0,303500000.0
June 2014,295100000.0,107400000.0,17900000.0,4633700000.0,357900000.0
September 2014,297400000.0,105400000.0,-2600000.0,4579400000.0,365500000.0
December 2014,315200000.0,125900000.0,-13100000.0,4665800000.0,401000000.0
March 2015,316600000.0,121900000.0,-6600000.0,4614300000.0,428300000.0
June 2015,327100000.0,127000000.0,-2600000.0,5254200000.0,1104000000.0
September 2015,328800000.0,122200000.0,-4000000.0,4489200000.0,453700000.0
December 2015,337200000.0,128600000.0,19200000.0,4442800000.0,426800000.0
March 2016,353800000.0,132200000.0,12600000.0,4729600000.0,493800000.0
June 2016,362200000.0,144400000.0,17300000.0,4723900000.0,498100000.0
September 2016,341800000.0,137100000.0,41200000.0,4775900000.0,492700000.0
December 2016,346600000.0,146400000.0,49500000.0,4781200000.0,550000000.0
March 2017,353900000.0,144700000.0,62300000.0,4753800000.0,513700000.0
June 2017,359300000.0,149200000.0,64900000.0,4756600000.0,550300000.0
September 2017,371400000.0,142200000.0,68800000.0,4882500000.0,689000000.0
December 2017,384500000.0,149300000.0,245100000.0,5118500000.0,588700000.0
March 2018,412200000.0,163300000.0,73100000.0,5163800000.0,646500000.0
June 2018,428700000.0,171600000.0,55000000.0,7110100000.0,853600000.0
September 2018,481500000.0,189800000.0,46300000.0,7141300000.0,886000000.0
December 2018,482300000.0,183000000.0,102100000.0,7039800000.0,841500000.0
March 2019,497200000.0,195700000.0,70900000.0,7175800000.0,893200000.0
June 2019,502200000.0,196700000.0,101500000.0,7127300000.0,869600000.0
September 2019,518000000.0,208400000.0,91700000.0,7022000000.0,892100000.0
December 2019,530900000.0,211300000.0,82900000.0,7113200000.0,888200000.0
March 2020,550800000.0,235400000.0,70200000.0,6932900000.0,924800000.0
June 2020,510500000.0,201100000.0,68500000.0,7025100000.0,1064700000.0
September 2020,533600000.0,219000000.0,102800000.0,7197800000.0,1216600000.0
December 2020,553700000.0,204800000.0,101700000.0,7311600000.0,1469700000.0
March 2021,564600000.0,227200000.0,127900000.0,7287600000.0,1123400000.0
June 2021,556700000.0,208000000.0,127600000.0,7395100000.0,1253000000.0
September 2021,602300000.0,247300000.0,114200000.0,7508400000.0,1450600000.0
December 2021,588900000.0,261400000.0,1017400000.0,12635000000.0,2632000000.0
March 2022,786300000.0,359500000.0,48300000.0,12197200000.0,2168100000.0
June 2022,765800000.0,327100000.0,95600000.0,11875600000.0,1493700000.0
