,OperatingExpenses,NetIncomeLoss,Assets
December 2008,,-60500.0,
March 2009,,-60500.0,
June 2009,,-60500.0,
September 2009,,-60500.0,
December 2009,119500.0,-1477000.0,
March 2010,119500.0,-1477000.0,
June 2010,119500.0,804000.0,
September 2010,119500.0,-141000.0,742687000.0
December 2010,105000.0,1359000.0,
March 2011,140000.0,1083000.0,
June 2011,215000.0,-1280000.0,735018000.0
September 2011,215000.0,-73000.0,738224000.0
December 2011,223000.0,1283000.0,735849000.0
March 2012,193000.0,808000.0,742709000.0
June 2012,177000.0,1348000.0,
September 2012,183000.0,895000.0,736954000.0
December 2012,164000.0,1708000.0,734621000.0
March 2013,129000.0,1159000.0,738121000.0
June 2013,157000.0,876000.0,732775000.0
September 2013,157000.0,1646000.0,745648000.0
December 2013,179000.0,1611000.0,727933000.0
March 2014,225000.0,1159000.0,732417000.0
June 2014,146000.0,1434000.0,727631000.0
September 2014,209000.0,2955000.0,745565000.0
December 2014,175000.0,1727000.0,749917000.0
March 2015,219000.0,1451000.0,776270000.0
June 2015,220000.0,2159000.0,789787000.0
September 2015,198000.0,2955000.0,815815000.0
December 2015,172000.0,2528000.0,837379000.0
March 2016,234000.0,2380000.0,851962000.0
June 2016,232000.0,2547000.0,858139000.0
September 2016,274000.0,2699000.0,891388000.0
December 2016,309000.0,3147000.0,923751000.0
March 2017,240000.0,3128000.0,946682000.0
June 2017,301000.0,4277000.0,931009000.0
September 2017,224000.0,3615000.0,952024000.0
December 2017,278000.0,3614000.0,993895000.0
March 2018,252000.0,4269000.0,1001201000.0
June 2018,285000.0,4416000.0,1006383000.0
September 2018,377000.0,4422000.0,1018290000.0
December 2018,294000.0,5615000.0,1200315000.0
March 2019,364000.0,6114000.0,1240569000.0
June 2019,391000.0,5956000.0,1247310000.0
September 2019,309000.0,6335000.0,1247132000.0
December 2019,317000.0,6652000.0,1270542000.0
March 2020,,5049000.0,1323101000.0
June 2020,,6211000.0,1521642000.0
September 2020,,6357000.0,1565978000.0
December 2020,,7290000.0,1588405000.0
March 2021,,7251000.0,1699244000.0
June 2021,,7024000.0,1740460000.0
September 2021,,6018000.0,1792180000.0
December 2021,,5485000.0,1831275000.0
March 2022,,5327000.0,1877470000.0
June 2022,,5738000.0,1887795000.0
