,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2017,,-31908.0,,
December 2017,,-90675.0,197821.0,19538.0
March 2018,,-54956.0,,
June 2018,,-235011.0,159321204.0,966204.0
September 2018,,425110.0,159593779.0,621478.0
December 2018,,457707.0,159958116.0,240018.0
March 2019,15351500.0,462490.0,160951502.0,498965.0
June 2019,15351500.0,526963.0,161408087.0,461987.0
September 2019,15351500.0,477190.0,162198913.0,610217.0
December 2019,15351500.0,15733357.0,162485391.0,465482.0
March 2020,19652000.0,22748.0,163090533.0,471764.0
June 2020,17916000.0,-222677.0,141456123.0,206903.0
September 2020,25287000.0,-924336.0,129378514.0,251014.0
December 2020,27843000.0,-7826735.0,895764000.0,70584.0
March 2021,24917000.0,-7074000.0,987539000.0,
June 2021,26585000.0,10664000.0,1108819000.0,
September 2021,29204000.0,10797000.0,1073111000.0,
December 2021,42400000.0,38399000.0,1265514000.0,
March 2022,41734000.0,13065000.0,1333762000.0,
June 2022,51192000.0,14935000.0,1394084000.0,
