,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2037000.0,265851.0,1690739.0,-671867.0,,,
June 2010,1646684.0,264049.0,1304845.0,483566.0,,,
September 2010,1589990.0,251259.0,1283657.0,-2182356.0,,,
December 2010,1930232.0,349224.0,1440900.0,191640.0,15556014.0,1732182.0,13745073.0
March 2011,1397971.0,208609.0,1127834.0,926292.0,,,
June 2011,1494620.0,184207.0,1224178.0,176800.0,16586422.0,2988982.0,13533263.0
September 2011,1464293.0,197674.0,1194156.0,9336.0,16467172.0,2959612.0,13472843.0
December 2011,4439547.0,184839.0,1106359.0,-3014667.0,13196591.0,2837977.0,10346661.0
March 2012,1734943.0,230564.0,1431781.0,-728824.0,12682938.0,2392927.0,10286241.0
June 2012,1807906.0,250501.0,1495927.0,157184.0,13310538.0,3051881.0,10225821.0
September 2012,1324168.0,251089.0,1009814.0,513210.0,14230257.0,4030870.0,10165401.0
December 2012,1617366.0,252699.0,1301178.0,448510.0,15175535.0,5034656.0,10104981.0
March 2013,1826853.0,302142.0,1460593.0,-411846.0,14561606.0,4470120.0,10044561.0
June 2013,2158371.0,287291.0,1806351.0,-621510.0,14555482.0,4524817.0,9984141.0
September 2013,1949754.0,306559.0,1578464.0,-480478.0,13866245.0,3900311.0,9923721.0
December 2013,4519685.0,278056.0,1402674.0,-2480897.0,10858949.0,3725026.0,7089285.0
March 2014,1746070.0,296690.0,1382719.0,-778208.0,10499900.0,3311971.0,7028865.0
June 2014,1833967.0,318815.0,1445627.0,219085.0,10758097.0,3639693.0,6968445.0
September 2014,1684837.0,347344.0,1267968.0,382750.0,10456474.0,3407594.0,6908025.0
December 2014,1688856.0,349639.0,1269692.0,219203.0,10786963.0,3774026.0,6881187.0
March 2015,1918295.0,359529.0,1489464.0,-744078.0,9765899.0,2827239.0,6815792.0
June 2015,2247577.0,395357.0,1783501.0,523511.0,10998279.0,4126730.0,6750635.0
September 2015,1953284.0,373710.0,1512080.0,269420.0,11484275.0,4684957.0,6685478.0
December 2015,638761.0,477071.0,337982.0,-237957.0,10977750.0,4215425.0,6620321.0
March 2016,2370362.0,426814.0,1874714.0,120122.0,11424082.0,4732585.0,6555164.0
June 2016,2818991.0,464571.0,2285993.0,-671626.0,11595187.0,5000725.0,6466136.0
September 2016,2246351.0,429622.0,1747927.0,-393197.0,11049609.0,4497799.0,6400980.0
December 2016,594104.0,337633.0,428245.0,-431212.0,10472038.0,10328131.0,0.0
March 2017,2158058.0,378456.0,1769693.0,-1294238.0,14524495.0,14380367.0,10130.0
June 2017,1892506.0,444557.0,1438069.0,-869406.0,12985723.0,12832464.0,17130.0
September 2017,1704177.0,500656.0,1188905.0,-871340.0,13206905.0,12871008.0,17130.0
December 2017,1580010.0,446928.0,1116258.0,6781362.0,12547583.0,12226283.0,17130.0
March 2018,1732598.0,438780.0,1276903.0,-1184166.0,11601161.0,11289283.0,17130.0
June 2018,1739587.0,431856.0,1291103.0,-206582.0,10555220.0,10259970.0,17130.0
September 2018,1804653.0,539652.0,1248204.0,1281008.0,9521367.0,9242914.0,17130.0
December 2018,1513804.0,469388.0,1027649.0,-2907010.0,8727350.0,8462931.0,17130.0
March 2019,1826606.0,486626.0,1323049.0,-845604.0,10195989.0,8940613.0,1022717.0
June 2019,1919432.0,425670.0,1476719.0,-518575.0,9776643.0,8572396.0,985615.0
September 2019,1602549.0,448690.0,1137084.0,-753869.0,8903045.0,7753374.0,
December 2019,1609972.0,376399.0,1218240.0,183915.0,8605916.0,7482070.0,937321.0
March 2020,1454648.0,369243.0,1070610.0,-652501.0,7008770.0,5948395.0,888645.0
June 2020,1363313.0,291849.0,1056721.0,-950097.0,6662615.0,5654872.0,850756.0
September 2020,1764661.0,231088.0,1518915.0,-676755.0,7243422.0,6289020.0,
December 2020,1408296.0,285102.0,1108537.0,-870499.0,6490937.0,5618714.0,
March 2021,1535791.0,311448.0,1211103.0,82739.0,5974262.0,5155622.0,
June 2021,1257851.0,296413.0,951089.0,-155595.0,6966040.0,6198991.0,
September 2021,1479832.0,268917.0,1200569.0,17240.0,5839463.0,5124984.0,
December 2021,1189874.0,253179.0,927159.0,-357169.0,5860586.0,5198278.0,
March 2022,1491506.0,269240.0,1212813.0,-517828.0,10130588.0,9512130.0,
June 2022,1341794.0,257529.0,1071291.0,8747.0,9534488.0,8880342.0,
