,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,12765250.0,47449250.0,,
June 2011,12765250.0,47449250.0,,
September 2011,12765250.0,47449250.0,,
December 2011,12765250.0,47449250.0,,
March 2012,13637000.0,26618000.0,,
June 2012,13637000.0,33678000.0,,
September 2012,13637000.0,85260000.0,,
December 2012,13637000.0,28163000.0,2351323000.0,495795000.0
March 2013,13266500.0,15395000.0,,
June 2013,13266500.0,4709000.0,,
September 2013,13266500.0,17966000.0,,
December 2013,13266500.0,13901000.0,2357425000.0,531561000.0
