,NetIncomeLoss,Assets
December 2008,6900000.0,
March 2009,6900000.0,
June 2009,6900000.0,
September 2009,6900000.0,
December 2009,1600000.0,
March 2010,1600000.0,
June 2010,6700000.0,
September 2010,-4500000.0,2021700000.0
December 2010,4000000.0,
March 2011,15400000.0,
June 2011,10400000.0,2830700000.0
September 2011,7500000.0,2635700000.0
December 2011,-400000.0,2414800000.0
March 2012,2400000.0,2531400000.0
June 2012,4700000.0,2734400000.0
September 2012,8300000.0,2958900000.0
December 2012,13300000.0,2939600000.0
March 2013,1500000.0,3160400000.0
June 2013,2800000.0,2907400000.0
September 2013,1700000.0,2848000000.0
December 2013,4825000.0,2743900000.0
March 2014,4825000.0,3015100000.0
June 2014,4825000.0,3184100000.0
September 2014,4825000.0,3039700000.0
December 2014,,3127200000.0
March 2015,,4462600000.0
June 2015,,4486800000.0
September 2015,,5070000000.0
December 2015,,5217300000.0
March 2016,,5657900000.0
June 2016,,6065900000.0
September 2016,,5950300000.0
December 2016,,6290700000.0
March 2017,,6528600000.0
June 2017,,6195900000.0
September 2017,,6243400000.0
December 2017,13875000.0,6808900000.0
March 2018,13875000.0,7203700000.0
June 2018,13875000.0,7284900000.0
September 2018,13875000.0,7824700000.0
December 2018,18200000.0,8710.0
March 2019,23400000.0,9407700000.0
June 2019,16300000.0,10054900000.0
September 2019,27200000.0,9936100000.0
December 2019,16300000.0,10129300000.0
March 2020,39300000.0,10870900000.0
June 2020,36600000.0,12389500000.0
September 2020,77400000.0,13474900000.0
December 2020,19500000.0,13974800000.0
March 2021,55300000.0,15799700000.0
June 2021,34200000.0,16799800000.0
September 2021,7300000.0,18839600000.0
December 2021,41700000.0,19229000000.0
March 2022,64000000.0,21195700000.0
June 2022,49100000.0,19408800000.0
