,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2007,,436900000.0,232650000.0,,
September 2007,,436900000.0,232650000.0,,
December 2007,,436900000.0,232650000.0,,
March 2008,,436900000.0,232650000.0,,
June 2008,19500000.0,368700000.0,442400000.0,,
September 2008,19500000.0,389000000.0,168100000.0,,
December 2008,19500000.0,424700000.0,193200000.0,,
March 2009,19500000.0,501200000.0,174700000.0,11396200000.0,3458400000.0
June 2009,19475000.0,421900000.0,165900000.0,11073300000.0,3336600000.0
September 2009,19475000.0,460000000.0,239700000.0,11230400000.0,3562700000.0
December 2009,19475000.0,418200000.0,229600000.0,11566500000.0,3851900000.0
March 2010,19475000.0,519300000.0,90600000.0,11746500000.0,3995300000.0
June 2010,20350000.0,410000000.0,146400000.0,11738000000.0,3960100000.0
September 2010,20350000.0,428400000.0,200900000.0,11647700000.0,3985700000.0
December 2010,20350000.0,404100000.0,214800000.0,11603500000.0,4193800000.0
March 2011,20350000.0,268600000.0,250100000.0,11472800000.0,4035500000.0
June 2011,21500000.0,422900000.0,93800000.0,11408700000.0,3899300000.0
September 2011,21500000.0,455800000.0,180200000.0,11610700000.0,4093600000.0
December 2011,21500000.0,373700000.0,280100000.0,11478400000.0,4007800000.0
March 2012,21500000.0,745300000.0,-86200000.0,11747900000.0,3825400000.0
June 2012,23275000.0,453900000.0,250100000.0,11441900000.0,3218800000.0
September 2012,23275000.0,496700000.0,211600000.0,11928600000.0,3475900000.0
December 2012,23275000.0,611700000.0,120000000.0,12524500000.0,4065000000.0
March 2013,23275000.0,573300000.0,192200000.0,21107500000.0,5146000000.0
June 2013,25875000.0,559400000.0,144300000.0,20405300000.0,4379800000.0
September 2013,25875000.0,553100000.0,248700000.0,20468800000.0,4457400000.0
December 2013,25875000.0,550200000.0,234300000.0,20786400000.0,4755600000.0
March 2014,25875000.0,1104400000.0,-324200000.0,20433300000.0,4520600000.0
June 2014,17600000.0,393800000.0,482300000.0,19241500000.0,4230800000.0
September 2014,17600000.0,732600000.0,10000000.0,,
December 2014,17600000.0,360300000.0,-954100000.0,,
March 2015,17600000.0,58600000.0,209200000.0,17868900000.0,3923300000.0
June 2015,16675000.0,405400000.0,-1154100000.0,17437800000.0,3667700000.0
September 2015,16675000.0,524700000.0,154900000.0,15834300000.0,3702000000.0
December 2015,16675000.0,489600000.0,204600000.0,15994600000.0,3912500000.0
March 2016,16675000.0,789700000.0,117600000.0,13187200000.0,3527500000.0
June 2016,11150000.0,281500000.0,186200000.0,13390600000.0,3576700000.0
September 2016,11150000.0,417900000.0,122100000.0,12835900000.0,3407100000.0
December 2016,11150000.0,349700000.0,179700000.0,11425000000.0,3345000000.0
March 2017,11150000.0,368000000.0,151300000.0,10499000000.0,2539100000.0
June 2017,11825000.0,239000000.0,152500000.0,10096300000.0,2013200000.0
September 2017,11825000.0,307300000.0,223500000.0,10225600000.0,2125000000.0
December 2017,11825000.0,330200000.0,362800000.0,10400100000.0,2056300000.0
March 2018,11825000.0,521900000.0,69600000.0,10463200000.0,2058100000.0
June 2018,14025000.0,257300000.0,178200000.0,10389500000.0,1938900000.0
September 2018,14025000.0,487300000.0,178200000.0,10485000000.0,2046500000.0
December 2018,14025000.0,334100000.0,242000000.0,23006800000.0,3275400000.0
March 2019,14025000.0,394700000.0,126500000.0,22726600000.0,2946100000.0
June 2019,14100000.0,400800000.0,173800000.0,22213800000.0,2733800000.0
September 2019,14100000.0,369800000.0,260500000.0,22354500000.0,2728000000.0
December 2019,14100000.0,319900000.0,204400000.0,22492600000.0,3029600000.0
March 2020,14100000.0,532000000.0,201400000.0,22202100000.0,2709400000.0
June 2020,12825000.0,300300000.0,329000000.0,22304000000.0,2885900000.0
September 2020,12825000.0,357700000.0,378900000.0,22377300000.0,2935100000.0
December 2020,12825000.0,309700000.0,281400000.0,22276700000.0,2797700000.0
March 2021,12825000.0,435300000.0,309500000.0,22105100000.0,2627900000.0
June 2021,13350000.0,310100000.0,235400000.0,22195600000.0,2702100000.0
September 2021,13350000.0,345400000.0,275500000.0,22539900000.0,2972200000.0
December 2021,13350000.0,338000000.0,218400000.0,22592000000.0,3039300000.0
March 2022,13350000.0,499300000.0,158900000.0,22499300000.0,2914600000.0
June 2022,,741600000.0,-77500000.0,22435100000.0,3033700000.0
