,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,104785250.0,102299500.0,18826750.0,,
June 2009,104785250.0,102299500.0,18826750.0,,
September 2009,104785250.0,102299500.0,18826750.0,,
December 2009,104785250.0,102299500.0,18826750.0,,
March 2010,105924000.0,102910000.0,30561000.0,,
June 2010,124967000.0,110936000.0,22114000.0,,
September 2010,112108000.0,111309000.0,26301000.0,,
December 2010,136074000.0,135918000.0,48412000.0,,
March 2011,108891000.0,109493000.0,35013000.0,,
June 2011,118084000.0,117682000.0,12620000.0,,
September 2011,115095000.0,115061000.0,32670000.0,,
December 2011,141445000.0,141587000.0,60394000.0,,
March 2012,114210000.0,114195000.0,42073000.0,,
June 2012,115325000.0,115307000.0,15829000.0,,
September 2012,117136000.0,117722000.0,17422000.0,,
December 2012,144405000.0,144375000.0,63943000.0,,
March 2013,112083000.0,112623000.0,32437000.0,,
June 2013,119132000.0,119176000.0,16909000.0,,
September 2013,128535000.0,128366000.0,19267000.0,,
December 2013,143698000.0,144112000.0,47926000.0,,
March 2014,122382000.0,122860000.0,5083000.0,,
June 2014,121417000.0,121923000.0,6867000.0,,
September 2014,127034000.0,126526000.0,14585000.0,,
December 2014,153524000.0,152732000.0,41790000.0,,
March 2015,132496000.0,133176000.0,13062000.0,,
June 2015,141325000.0,140573000.0,21028000.0,,
September 2015,146556000.0,146585000.0,26307000.0,,
December 2015,167662000.0,167413000.0,56116000.0,,
March 2016,135927000.0,135762000.0,12882000.0,,
June 2016,133032000.0,133152000.0,10144000.0,,
September 2016,136616000.0,136633000.0,11617000.0,,
December 2016,154028000.0,153994000.0,22774000.0,,
March 2017,136744000.0,130072000.0,-4531000.0,,
June 2017,147352000.0,131736000.0,-11802000.0,,
September 2017,137638000.0,137721000.0,6031000.0,,
December 2017,163759000.0,162559000.0,29429000.0,,
March 2018,140387000.0,140634000.0,517000.0,,
June 2018,137726000.0,137655000.0,2234000.0,,
September 2018,147947000.0,148294000.0,7967000.0,,
December 2018,160636000.0,160765000.0,-1088000.0,,
March 2019,134057000.0,135367000.0,-9934000.0,,
June 2019,136258000.0,135723000.0,-9703000.0,,
September 2019,144348000.0,144301000.0,-3105000.0,,
December 2019,353777000.0,148941000.0,-141616000.0,,
March 2020,99072000.0,99165000.0,-154050000.0,,
June 2020,92237000.0,92805000.0,-107770000.0,,
September 2020,124862000.0,124863000.0,-90349000.0,,
December 2020,134137000.0,134001000.0,-53280000.0,,
March 2021,119360000.0,119393000.0,-45724000.0,,
June 2021,134531000.0,134562000.0,10639000.0,,
September 2021,140554000.0,141055000.0,13086000.0,,
December 2021,163243000.0,163177000.0,7563000.0,,
March 2022,140603000.0,141093000.0,-11914000.0,,
June 2022,143289000.0,143278000.0,7036000.0,,
