,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,3458750.0,,,
June 2009,3458750.0,,,
September 2009,3458750.0,,,
December 2009,3458750.0,,,
March 2010,3567000.0,,,
June 2010,3343000.0,,,
September 2010,3929000.0,,,
December 2010,7795000.0,,217349000.0,42985000.0
March 2011,4828000.0,,,
June 2011,5324000.0,,214324000.0,39609000.0
September 2011,5722000.0,,203939000.0,38377000.0
December 2011,5628000.0,,202588000.0,37437000.0
March 2012,5605000.0,,197727000.0,31707000.0
June 2012,6366000.0,,216125000.0,40732000.0
September 2012,6196000.0,,223730000.0,43445000.0
December 2012,7492000.0,,218694000.0,40504000.0
March 2013,5726000.0,,219946000.0,39872000.0
June 2013,6519000.0,,221343000.0,43650000.0
September 2013,6108000.0,,230731000.0,50136000.0
December 2013,7702000.0,,300556000.0,122528000.0
March 2014,6636000.0,,300156000.0,123087000.0
June 2014,14127000.0,,905385000.0,167343000.0
September 2014,25829000.0,,917149000.0,185037000.0
December 2014,26744000.0,,919855000.0,179210000.0
March 2015,24893000.0,6402750.0,877828000.0,147175000.0
June 2015,22675000.0,6402750.0,863071000.0,142924000.0
September 2015,23507000.0,6402750.0,863376000.0,205580000.0
December 2015,22004000.0,6402750.0,771987000.0,122870000.0
March 2016,19425000.0,7517000.0,768225000.0,117356000.0
June 2016,19819000.0,8938000.0,778252000.0,124254000.0
September 2016,18439000.0,10114000.0,773310000.0,118865000.0
December 2016,19883000.0,7683000.0,776400000.0,115368000.0
March 2017,19714000.0,5185000.0,771726000.0,113627000.0
June 2017,20000000.0,5049000.0,789446000.0,126127000.0
September 2017,22444000.0,8365000.0,802651000.0,139371000.0
December 2017,22308000.0,30766000.0,802076000.0,146957000.0
March 2018,22232000.0,9243000.0,801085000.0,150401000.0
June 2018,21156000.0,13220000.0,824663000.0,177614000.0
September 2018,23649000.0,13427000.0,853174000.0,183749000.0
December 2018,25303000.0,13705000.0,947898000.0,194668000.0
March 2019,20305000.0,8043000.0,933332000.0,163770000.0
June 2019,24049000.0,15491000.0,961416000.0,186326000.0
