,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,186790.0,6021.0,-190903.0,,,
June 2019,306076.0,6040.0,-344700.0,,,
September 2019,241794.0,2013.0,-254121.0,,,
December 2019,870962.0,762182.0,-201256.0,1117107.0,747512.0,369595.0
March 2020,583162.0,66446.0,-441590.0,11441186.0,11441186.0,
June 2020,2543629.0,856478.0,-2309490.0,10201216.0,10201216.0,
September 2020,1603757.0,718898.0,-1006354.0,9402001.0,9402001.0,
December 2020,1909673.0,1412203.0,-1704613.0,8119334.0,8119334.0,
March 2021,3229210.0,2389583.0,-3199673.0,5964956.0,5964956.0,
June 2021,2534150.0,1824502.0,-2524602.0,49496238.0,49496238.0,
September 2021,2853770.0,1380801.0,-2848216.0,47650490.0,47650490.0,
December 2021,5920091.0,2884145.0,-5914641.0,46001478.0,46001478.0,
March 2022,5913862.0,2809791.0,-5894213.0,43296740.0,43296740.0,
June 2022,8754155.0,6815708.0,-8718131.0,36525323.0,36525323.0,
