,OperatingExpenses,NetIncomeLoss,Assets
March 2014,7092362.0,1944487.0,1000.0
June 2014,7778781.0,-240057.0,229254469.0
September 2014,9402974.0,-2373873.0,252165765.0
December 2014,8577245.0,-1303557.0,301506000.0
March 2015,9880000.0,-743000.0,296593000.0
June 2015,10832000.0,-1798000.0,347077000.0
September 2015,14605000.0,-2499000.0,451316000.0
December 2015,15208000.0,-1551000.0,440207000.0
March 2016,21102000.0,-7119000.0,439058000.0
June 2016,14387000.0,11527000.0,476082000.0
September 2016,17152000.0,-1944000.0,487429000.0
December 2016,20117000.0,-3307000.0,661494000.0
March 2017,22303000.0,-1467000.0,748034000.0
June 2017,21419000.0,10063000.0,757347000.0
September 2017,21588000.0,-1775000.0,878460000.0
December 2017,25962000.0,-1065000.0,896489000.0
March 2018,25496000.0,47063000.0,860035000.0
June 2018,25485000.0,-798000.0,907339000.0
September 2018,28482000.0,-1296000.0,1013875000.0
December 2018,34395000.0,-6801000.0,1100431000.0
March 2019,30560000.0,-1089000.0,1144625000.0
June 2019,32492000.0,1156000.0,
September 2019,32194000.0,-1111000.0,1190017000.0
December 2019,32295000.0,2842000.0,1228474000.0
March 2020,32430000.0,824000.0,1298217000.0
June 2020,31861000.0,444000.0,1211911000.0
September 2020,32621000.0,2886000.0,1172812000.0
December 2020,32457000.0,373000.0,1157292000.0
March 2021,31334000.0,48817000.0,1088151000.0
June 2021,32201000.0,1662000.0,1128152000.0
September 2021,37728000.0,866000.0,1152383000.0
December 2021,29548000.0,433050000.0,1601513000.0
March 2022,35760000.0,24520000.0,1632183000.0
June 2022,36151000.0,2899000.0,1611377000.0
