,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,13755250.0,
June 2009,,13755250.0,
September 2009,,13755250.0,
December 2009,,13755250.0,
March 2010,,16552000.0,
June 2010,,-11901000.0,
September 2010,,39119000.0,
December 2010,,54175000.0,7462325000.0
March 2011,,28566000.0,
June 2011,,10591000.0,8610393000.0
September 2011,,-104505000.0,8365804000.0
December 2011,,5037000.0,8828142000.0
March 2012,,53390000.0,9687092000.0
June 2012,,,9964787000.0
September 2012,,,10857664000.0
December 2012,,,11288479000.0
March 2013,,,11929407000.0
June 2013,,,11920544000.0
September 2013,,,12549578000.0
December 2013,,,13300298000.0
March 2014,,,13782402000.0
June 2014,,,14313801000.0
September 2014,,,14439211000.0
December 2014,,,15034435000.0
March 2015,,,15581123000.0
June 2015,,,15411168000.0
September 2015,,,15141100000.0
December 2015,,,15634400000.0
March 2016,,,16086440000.0
June 2016,,,16537510000.0
September 2016,,,17083591000.0
December 2016,,,16848404000.0
March 2017,,,17453312000.0
June 2017,,,17894499000.0
September 2017,,,18247508000.0
December 2017,,,18643600000.0
March 2018,0.0,,18463153000.0
June 2018,0.0,,18561872000.0
September 2018,0.0,,18916795000.0
December 2018,0.0,,18120002000.0
March 2019,0.0,,19552795000.0
June 2019,0.0,,20403900000.0
September 2019,0.0,,20934909000.0
December 2019,0.0,,21435345000.0
March 2020,0.0,,20431514000.0
June 2020,0.0,,22181871000.0
September 2020,0.0,,22646937000.0
December 2020,0.0,,23708859000.0
March 2021,0.0,,23188407000.0
June 2021,0.0,,24120946000.0
September 2021,0.0,,23888039000.0
December 2021,0.0,,24456215000.0
March 2022,,,22873649000.0
June 2022,,,20429653000.0
