,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,262982000.0,53620750.0,,
June 2007,262982000.0,53620750.0,,
September 2007,262982000.0,53620750.0,,
December 2007,262982000.0,53620750.0,,
March 2008,306312000.0,34378000.0,,
June 2008,316983000.0,34649000.0,,
September 2008,308906000.0,49149000.0,,
December 2008,306020000.0,60100000.0,2694306000.0,940140000.0
March 2009,318839000.0,6927000.0,,
June 2009,309041000.0,42519000.0,2816268000.0,952389000.0
September 2009,299524000.0,53423000.0,2913974000.0,961265000.0
December 2009,320697000.0,88148000.0,3091147000.0,1039295000.0
March 2010,313498000.0,47349000.0,3238460000.0,1086725000.0
June 2010,331060000.0,47557000.0,3318590000.0,1311653000.0
September 2010,332958000.0,92176000.0,3496987000.0,1386648000.0
December 2010,353010000.0,94380000.0,3703600000.0,1470479000.0
March 2011,350028000.0,68267000.0,3752565000.0,1431839000.0
June 2011,366304000.0,81944000.0,3869689000.0,1452556000.0
September 2011,383934000.0,92176000.0,3882864000.0,1311641000.0
December 2011,395561000.0,108699000.0,4099541000.0,1373030000.0
March 2012,422402000.0,68267000.0,4151118000.0,1423729000.0
June 2012,438660000.0,92006000.0,4329016000.0,1875676000.0
September 2012,452939000.0,78245000.0,4489153000.0,1319514000.0
December 2012,477207000.0,114029000.0,4796402000.0,1713735000.0
March 2013,501377000.0,59688000.0,4848339000.0,1301475000.0
June 2013,527256000.0,64461000.0,4996011000.0,1371358000.0
September 2013,501431000.0,76730000.0,5123989000.0,1328806000.0
December 2013,504858000.0,138644000.0,5212249000.0,1563095000.0
March 2014,544606000.0,55939000.0,5269473000.0,1538901000.0
June 2014,551885000.0,53024000.0,5249216000.0,1541570000.0
September 2014,564412000.0,47532000.0,5231477000.0,1444710000.0
December 2014,559423000.0,95228000.0,5512007000.0,1688324000.0
March 2015,576464000.0,28887000.0,5454636000.0,1668656000.0
June 2015,541859000.0,103275000.0,5501975000.0,1589283000.0
September 2015,603218000.0,55925000.0,5405483000.0,1737138000.0
December 2015,589604000.0,131274000.0,5467517000.0,1683951000.0
March 2016,463710000.0,83463000.0,5518689000.0,1787570000.0
June 2016,545571000.0,120898000.0,5714214000.0,2001791000.0
September 2016,549449000.0,131901000.0,5922503000.0,2272387000.0
December 2016,212297000.0,199850000.0,6390227000.0,2561277000.0
March 2017,437575000.0,27621000.0,5360566000.0,2085157000.0
June 2017,461974000.0,108829000.0,5430909000.0,2086487000.0
September 2017,448275000.0,126720000.0,5499396000.0,2151673000.0
December 2017,466219000.0,-283889000.0,5820176000.0,2621423000.0
March 2018,423343000.0,144259000.0,5137477000.0,2075410000.0
June 2018,488469000.0,106833000.0,5366062000.0,2266391000.0
September 2018,463780000.0,158857000.0,5436527000.0,2497961000.0
December 2018,486548000.0,165718000.0,5136049000.0,2086901000.0
March 2019,488826000.0,110348000.0,5167456000.0,2453010000.0
June 2019,521136000.0,93495000.0,3935196000.0,1271714000.0
September 2019,495152000.0,270857000.0,4031093000.0,1194000000.0
December 2019,505285000.0,207113000.0,4388926000.0,1512732000.0
March 2020,543821000.0,181222000.0,4331227000.0,1461053000.0
June 2020,533018000.0,112906000.0,4548114000.0,1685977000.0
September 2020,511579000.0,98227000.0,4608594000.0,1738964000.0
December 2020,540928000.0,112091000.0,4890347000.0,1991106000.0
March 2021,539964000.0,90048000.0,6613380000.0,1370297000.0
June 2021,566128000.0,62766000.0,6714453000.0,1499618000.0
September 2021,547161000.0,51787000.0,6536244000.0,1339784000.0
December 2021,702220000.0,102898000.0,6975517000.0,1718985000.0
March 2022,587214000.0,60232000.0,6866476000.0,1672939000.0
June 2022,530311000.0,115457000.0,7011099000.0,1897835000.0
