,OperatingExpenses,NetIncomeLoss,Assets
March 2009,37436500.0,438250.0,
June 2009,37436500.0,438250.0,
September 2009,37436500.0,438250.0,
December 2009,37436500.0,438250.0,
March 2010,39127000.0,3291000.0,
June 2010,38363000.0,6921000.0,
September 2010,37778000.0,10824000.0,
December 2010,41396000.0,9411000.0,2397451000.0
March 2011,42843000.0,14112000.0,
June 2011,42585000.0,18026000.0,2485690000.0
September 2011,45482000.0,19520000.0,2485823000.0
December 2011,47995000.0,13317000.0,2491371000.0
March 2012,52308000.0,11788000.0,2533511000.0
June 2012,53619000.0,13488000.0,2522442000.0
September 2012,56393000.0,14097000.0,2528399000.0
December 2012,58199000.0,13657000.0,2530859000.0
March 2013,55514000.0,14754000.0,2524919000.0
June 2013,56553000.0,18782000.0,2520429000.0
September 2013,58825000.0,-3417000.0,2751550000.0
December 2013,59979000.0,18272000.0,2680588000.0
March 2014,61944000.0,26856000.0,2759742000.0
June 2014,60263000.0,27932000.0,2771270000.0
September 2014,64112000.0,25771000.0,2770132000.0
December 2014,68398000.0,25348000.0,2836348000.0
March 2015,72092000.0,22614000.0,2864679000.0
June 2015,72928000.0,26479000.0,2961530000.0
September 2015,72359000.0,25873000.0,2948720000.0
December 2015,195446000.0,-73059000.0,2815492000.0
March 2016,75038000.0,31219000.0,3081232000.0
June 2016,78563000.0,53090000.0,3042983000.0
September 2016,77946000.0,35822000.0,2964800000.0
December 2016,85302000.0,37068000.0,3038464000.0
March 2017,82925000.0,38563000.0,3178012000.0
June 2017,90160000.0,33457000.0,3316466000.0
