,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,,12050.0,-27141.0,,
June 2019,,6004.0,-27141.0,,
September 2019,,,-47700.0,,
December 2019,,,-47700.0,78628.0,
March 2020,50772.0,15497.0,-50772.0,,
June 2020,56489.0,7048.0,-23132.0,46382.0,
September 2020,22347.0,,-42676.0,,
December 2020,29855.0,,33600.0,764767.0,92912.0
March 2021,76693.0,15004.0,429055.0,690981.0,
June 2021,77645.0,,437709.0,,
September 2021,102973.0,,79734.0,3276411.0,255807.0
December 2021,52652.0,,1260455.0,7590348.0,1047092.0
March 2022,135017.0,,599264.0,8264296.0,523653.0
June 2022,113852.0,,974210.0,9825624.0,488113.0
