,NetIncomeLoss,Assets
March 2010,135325.0,
June 2010,-546571.0,
September 2010,-160513.0,
December 2010,-284890.0,169659477.0
March 2011,-80628.0,
June 2011,23556.0,179584809.0
September 2011,-7151.0,178786764.0
December 2011,88122.0,175331085.0
March 2012,52156.0,174569190.0
June 2012,102411.0,174827728.0
September 2012,-91223.0,170166358.0
December 2012,51902.0,169703239.0
March 2013,65230.0,166717326.0
June 2013,102741.0,165862500.0
September 2013,-91129.0,165219733.0
December 2013,-187403.0,166370188.0
March 2014,-47694.0,165557398.0
June 2014,109790.0,165419720.0
September 2014,-144818.0,162811956.0
