,NetIncomeLoss,Assets,AssetsCurrent
March 2002,-2703117.6470588236,,
June 2002,-2703117.6470588236,,
September 2002,-2703117.6470588236,,
December 2002,-2703117.6470588236,,
March 2003,-2703117.6470588236,,
June 2003,-2703117.6470588236,,
September 2003,-2703117.6470588236,,
December 2003,-2703117.6470588236,,
March 2004,-2703117.6470588236,,
June 2004,-2703117.6470588236,,
September 2004,-2703117.6470588236,,
December 2004,-2703117.6470588236,,
March 2005,-2703117.6470588236,,
June 2005,-2703117.6470588236,,
September 2005,-2703117.6470588236,,
December 2005,-2703117.6470588236,,
March 2006,-2703117.6470588236,,
June 2006,-2703117.6470588236,,
September 2006,-2703117.6470588236,,
December 2006,-2703117.6470588236,,
March 2007,-2703117.6470588236,,
June 2007,-2703117.6470588236,,
September 2007,-2703117.6470588236,,
December 2007,-2703117.6470588236,,
March 2008,-2703117.6470588236,,
June 2008,-2703117.6470588236,,
September 2008,-2703117.6470588236,,
December 2008,-2703117.6470588236,,
March 2009,-2703117.6470588236,,
June 2009,-2703117.6470588236,,
September 2009,-2703117.6470588236,,
December 2009,-2703117.6470588236,,
March 2010,-2845000.0,,
June 2010,-3201000.0,,
September 2010,-2703117.6470588236,,
December 2010,-2703117.6470588236,273239000.0,53719000.0
March 2011,-4154000.0,,
June 2011,-5360000.0,281835000.0,59927000.0
September 2011,,279812000.0,54821000.0
December 2011,,271107000.0,40814000.0
March 2012,,271605000.0,35212000.0
June 2012,,273795000.0,28329000.0
September 2012,,273191000.0,22455000.0
December 2012,,385522000.0,68467000.0
March 2013,,396017000.0,58052000.0
June 2013,,372769000.0,35507000.0
September 2013,,362566000.0,26770000.0
December 2013,,360684000.0,22310000.0
March 2014,,359139000.0,17607000.0
June 2014,,356998000.0,12785000.0
September 2014,,354662000.0,8335000.0
December 2014,,362046000.0,13967000.0
March 2015,-3805750.0,359682000.0,17060000.0
June 2015,-3805750.0,349443000.0,18700000.0
September 2015,-3805750.0,345574000.0,14914000.0
December 2015,-3805750.0,346311000.0,13197000.0
March 2016,-2154000.0,345015000.0,16003000.0
June 2016,-1909000.0,341745000.0,12463000.0
September 2016,-2086000.0,338935000.0,11039000.0
December 2016,-1919000.0,337286000.0,8559000.0
March 2017,-1923000.0,335563000.0,7232000.0
June 2017,-1943000.0,333227000.0,5418000.0
September 2017,-2161000.0,331880000.0,3384000.0
December 2017,-2018000.0,335775000.0,6790000.0
March 2018,-2609000.0,333531000.0,6093000.0
June 2018,-2931000.0,330896000.0,4706000.0
September 2018,-3033000.0,330056000.0,1685000.0
December 2018,-2171000.0,329494000.0,2078000.0
March 2019,-1421000.0,328796000.0,1351000.0
June 2019,-2476000.0,327762000.0,648000.0
September 2019,-2976000.0,325897000.0,1305000.0
December 2019,-1005000.0,344227000.0,4886000.0
March 2020,-1201000.0,343700000.0,3387000.0
June 2020,-211212000.0,81742000.0,3034000.0
