,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,50300000.0,145525000.0,,,,
June 2007,50300000.0,145525000.0,,,,
September 2007,50300000.0,145525000.0,,,,
December 2007,50300000.0,145525000.0,,,,
March 2008,49900000.0,152400000.0,,,,
June 2008,58000000.0,152700000.0,,,,
September 2008,51000000.0,145600000.0,,,,
December 2008,53500000.0,139400000.0,,5074100000.0,2149300000.0,
March 2009,50000000.0,145500000.0,,,,
June 2009,52900000.0,146300000.0,,5288900000.0,2358300000.0,
September 2009,57900000.0,162400000.0,,5614200000.0,2672200000.0,
December 2009,79700000.0,164600000.0,,5502900000.0,2526200000.0,
March 2010,51700000.0,178600000.0,,5680600000.0,2335600000.0,
June 2010,80400000.0,169900000.0,,5731100000.0,2511100000.0,
September 2010,65200000.0,158900000.0,,6613300000.0,3044700000.0,
December 2010,103200000.0,167600000.0,,6046300000.0,2477500000.0,114100000.0
March 2011,56900000.0,165200000.0,,6289900000.0,2668600000.0,
June 2011,65800000.0,155600000.0,,6311700000.0,2603200000.0,163800000.0
September 2011,69300000.0,149600000.0,,5936900000.0,2525100000.0,169100000.0
December 2011,66800000.0,166900000.0,,5779100000.0,2570700000.0,
March 2012,69100000.0,184200000.0,,5908700000.0,2636000000.0,
June 2012,83600000.0,169900000.0,,5914200000.0,2688900000.0,
September 2012,66200000.0,155200000.0,,6074200000.0,2790000000.0,
December 2012,84700000.0,178400000.0,,6088600000.0,2760400000.0,
March 2013,73800000.0,186100000.0,-13933333.333333334,6068500000.0,2667100000.0,
June 2013,74400000.0,189200000.0,-13933333.333333334,6014900000.0,2758000000.0,
September 2013,69900000.0,180700000.0,-13933333.333333334,6032200000.0,2709700000.0,
December 2013,83600000.0,186600000.0,,6178900000.0,2838500000.0,
March 2014,83200000.0,186100000.0,67900000.0,6157700000.0,2804000000.0,
June 2014,75700000.0,211300000.0,70900000.0,6401800000.0,3060700000.0,
September 2014,86300000.0,223800000.0,158600000.0,6493100000.0,2759200000.0,
December 2014,99100000.0,219900000.0,,6650000000.0,2954200000.0,
March 2015,135400000.0,223600000.0,75600000.0,6549600000.0,2788400000.0,
June 2015,89800000.0,211300000.0,145100000.0,6783800000.0,3009700000.0,
