,NetIncomeLoss,Assets,AssetsCurrent
September 2019,-1623.0,,
December 2019,-576.0,657675.0,53842.0
March 2020,1130254.0,174991961.0,1387389.0
June 2020,-182003.0,174763683.0,1115835.0
September 2020,-341347.0,174456647.0,804422.0
December 2020,-1048882.0,174011548.0,354945.0
March 2021,-784951.0,174337349.0,864165.0
June 2021,-1348378.0,173777633.0,325104.0
September 2021,-777743.0,174726534.0,168617.0
December 2021,,239093000.0,27492000.0
March 2022,,222424000.0,20398000.0
June 2022,,216360000.0,18371000.0
