,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,-30663500.0,,,
June 2009,-30663500.0,,,
September 2009,-30663500.0,,,
December 2009,-30663500.0,,,
March 2010,-1537000.0,,,
June 2010,70000.0,,,
September 2010,772000.0,,,
December 2010,-14863000.0,,,
March 2011,-2045000.0,472477000.0,63005000.0,
June 2011,-6014000.0,,,
September 2011,57633000.0,471195000.0,67784000.0,
December 2011,-23381000.0,365706000.0,64166000.0,
March 2012,-4135000.0,340769000.0,54682000.0,
June 2012,38991000.0,350939000.0,71846000.0,
September 2012,4600000.0,287539000.0,61081000.0,
December 2012,4316000.0,275527000.0,60413000.0,
March 2013,3476000.0,261624000.0,50708000.0,14977000.0
June 2013,2571000.0,263800000.0,51912000.0,
September 2013,4273000.0,266164000.0,54376000.0,
December 2013,33161000.0,263588000.0,52497000.0,
March 2014,956000.0,265348000.0,54012000.0,15646000.0
June 2014,2760000.0,274562000.0,62686000.0,
September 2014,2823000.0,498145000.0,143014000.0,
December 2014,-105798000.0,496212000.0,141911000.0,
March 2015,1525000.0,334732000.0,55891000.0,6982000.0
June 2015,4394000.0,335014000.0,57130000.0,
September 2015,5548000.0,337303000.0,59908000.0,
December 2015,-9353000.0,335655000.0,58484000.0,
March 2016,2686000.0,316606000.0,51691000.0,7947000.0
June 2016,335000.0,318649000.0,54431000.0,
September 2016,17676000.0,316789000.0,56802000.0,
December 2016,-7578000.0,302067000.0,52077000.0,
March 2017,-267000.0,289338000.0,46457000.0,8244000.0
June 2017,69957000.0,282720000.0,43728000.0,
September 2017,-279000.0,277276000.0,38712000.0,
December 2017,12718000.0,273355000.0,35240000.0,
March 2018,23485000.0,271144000.0,59793000.0,8469000.0
June 2018,-373000.0,246175000.0,35952000.0,
September 2018,712000.0,244325000.0,34222000.0,
December 2018,-472000.0,245806000.0,36977000.0,
March 2019,1670000.0,237746000.0,29994000.0,
June 2019,7013000.0,259872000.0,28742000.0,
September 2019,52725000.0,256240000.0,30398000.0,
December 2019,-10923000.0,241507000.0,130761000.0,
