,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,50000000.0,3000308000.0,1242000000.0,62415801000.0,25602131000.0,
June 2012,,2944492000.0,1725000000.0,61859790000.0,26257492000.0,
September 2012,,2921923000.0,1943000000.0,63257738000.0,27264244000.0,
December 2012,,3192772000.0,1053000000.0,67234944000.0,31322583000.0,35912000000.0
March 2013,,1785559000.0,544000000.0,42686613000.0,19096868000.0,
June 2013,,1714275000.0,476000000.0,42903346000.0,19831124000.0,
September 2013,,1612000000.0,966000000.0,44132477000.0,19748949000.0,
December 2013,,1824166000.0,589000000.0,42953000000.0,19247000000.0,23706000000.0
March 2014,,1762000000.0,375000000.0,41662000000.0,17931000000.0,
June 2014,,1788000000.0,466000000.0,41475000000.0,18258000000.0,
September 2014,,1595000000.0,538000000.0,42514000000.0,16464000000.0,
December 2014,,1385000000.0,905000000.0,41275000000.0,15261000000.0,26014000000.0
March 2015,,1737000000.0,2292000000.0,43095000000.0,19985000000.0,
June 2015,,1727000000.0,784000000.0,44125000000.0,21131000000.0,
September 2015,,1666000000.0,580000000.0,41725000000.0,15894000000.0,
December 2015,,1655000000.0,767000000.0,41247000000.0,14155000000.0,
March 2016,,1698000000.0,316000000.0,39637000000.0,12406000000.0,
June 2016,,1737000000.0,615000000.0,39831000000.0,12988000000.0,
September 2016,,1628000000.0,-329000000.0,39497000000.0,12978000000.0,
December 2016,,1609000000.0,798000000.0,52666000000.0,26776000000.0,
March 2017,565000000.0,2424000000.0,419000000.0,70887000000.0,19329000000.0,
June 2017,565000000.0,2132000000.0,283000000.0,71151000000.0,19983000000.0,
September 2017,565000000.0,2115000000.0,603000000.0,72248000000.0,21377000000.0,
December 2017,565000000.0,2446000000.0,-828000000.0,76250000000.0,20147000000.0,
March 2018,589000000.0,2542000000.0,418000000.0,70908000000.0,14964000000.0,
June 2018,575000000.0,2466000000.0,733000000.0,68415000000.0,14122000000.0,
September 2018,574000000.0,2377000000.0,563000000.0,71637000000.0,18196000000.0,
December 2018,562000000.0,2359000000.0,654000000.0,67173000000.0,14632000000.0,
March 2019,672000000.0,2478000000.0,672000000.0,67610000000.0,14409000000.0,
June 2019,577000000.0,2434000000.0,1006000000.0,68427000000.0,15195000000.0,
September 2019,596000000.0,2440000000.0,960000000.0,68539000000.0,16119000000.0,
December 2019,595000000.0,2413000000.0,1049000000.0,67887000000.0,15667000000.0,
March 2020,578000000.0,2548000000.0,564000000.0,66777000000.0,15498000000.0,
June 2020,564000000.0,2276000000.0,537000000.0,68776000000.0,17221000000.0,
September 2020,580000000.0,2302000000.0,1232000000.0,69043000000.0,17390000000.0,
December 2020,698000000.0,2570000000.0,2162000000.0,72548000000.0,20441000000.0,
March 2021,654000000.0,2783000000.0,1793000000.0,72785000000.0,21817000000.0,
June 2021,654000000.0,2726000000.0,1189000000.0,73269000000.0,22627000000.0,
September 2021,672000000.0,2767000000.0,2100000000.0,73795000000.0,23492000000.0,
December 2021,762000000.0,3048000000.0,1989000000.0,75196000000.0,24239000000.0,
March 2022,697000000.0,2787000000.0,2447000000.0,74007000000.0,23429000000.0,
June 2022,684000000.0,2757000000.0,2018000000.0,74202000000.0,24956000000.0,
