,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2007,478292500.0,67182000.0,,,
March 2008,478292500.0,67182000.0,,,
June 2008,478292500.0,67182000.0,,,
September 2008,478292500.0,67182000.0,,,
December 2008,670009500.0,15403000.0,,,
March 2009,670009500.0,15403000.0,,,
June 2009,279883000.0,42904000.0,,,
September 2009,204047000.0,26998000.0,4769129000.0,776970000.0,858797000.0
December 2009,328498000.0,64499000.0,,,
March 2010,516349000.0,80428000.0,,,
June 2010,262804000.0,42584000.0,4949361000.0,761240000.0,834444000.0
September 2010,212401000.0,38402000.0,5105625000.0,775377000.0,880019000.0
December 2010,333537000.0,58543000.0,4981981000.0,525609000.0,855159000.0
March 2011,507125000.0,115611000.0,5183317000.0,620115000.0,829062000.0
June 2011,286174000.0,46891000.0,5133265000.0,520788000.0,827500000.0
September 2011,210844000.0,37356000.0,5221084000.0,411901000.0,808659000.0
December 2011,314029000.0,60699000.0,5747755000.0,589113000.0,930700000.0
March 2012,420212000.0,67392000.0,5835496000.0,516415000.0,888890000.0
June 2012,238568000.0,43184000.0,5836853000.0,388365000.0,827618000.0
September 2012,205995000.0,48802000.0,5935142000.0,355576000.0,839763000.0
December 2012,321646000.0,67944000.0,6108197000.0,394369000.0,857639000.0
March 2013,434835000.0,85720000.0,6274689000.0,489950000.0,838094000.0
June 2013,313004000.0,58495000.0,6343940000.0,429140000.0,900768000.0
September 2013,242228000.0,47842000.0,6218347000.0,448677000.0,617944000.0
December 2013,389491000.0,82252000.0,6264984000.0,409518000.0,629787000.0
March 2014,576167000.0,95210000.0,6567195000.0,626859000.0,576454000.0
June 2014,313131000.0,64520000.0,6588458000.0,469683000.0,581189000.0
September 2014,264619000.0,57431000.0,6739597000.0,377332000.0,619174000.0
December 2014,363349000.0,84740000.0,7145094000.0,452162000.0,839201000.0
March 2015,551796000.0,16669000.0,7227946000.0,486859000.0,844581000.0
June 2015,829029000.0,-293134000.0,6889668000.0,611470000.0,796470000.0
September 2015,627792000.0,-187703000.0,6564939000.0,375801000.0,857243000.0
December 2015,681119000.0,-189109000.0,6190332000.0,424515000.0,883034000.0
March 2016,686132000.0,-147688000.0,5801024000.0,376509000.0,852340000.0
June 2016,290456000.0,8286000.0,5541197000.0,361124000.0,732319000.0
September 2016,211227000.0,37553000.0,5636387000.0,413031000.0,768874000.0
December 2016,250361000.0,88908000.0,5661717000.0,467715000.0,707873000.0
March 2017,352118000.0,89284000.0,5804675000.0,556946000.0,728672000.0
June 2017,225014000.0,59714000.0,5867507000.0,542180000.0,741803000.0
September 2017,158610000.0,45577000.0,6103320000.0,818280000.0,610966000.0
December 2017,270186000.0,198654000.0,5791932000.0,521552000.0,541339000.0
March 2018,384203000.0,91847000.0,5914573000.0,592993000.0,538783000.0
June 2018,228909000.0,63025000.0,5974103000.0,588998000.0,541875000.0
September 2018,189647000.0,37995000.0,6036486000.0,544591000.0,514752000.0
December 2018,328564000.0,102660000.0,6186928000.0,522841000.0,580470000.0
March 2019,399185000.0,90595000.0,6278975000.0,506297000.0,556804000.0
June 2019,244373000.0,63753000.0,6336247000.0,403296000.0,580581000.0
September 2019,209401000.0,47282000.0,6462157000.0,362623000.0,590024000.0
December 2019,296168000.0,86591000.0,6702658000.0,430696000.0,625738000.0
