,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,1966945.5,6900.0,-136967.5,,
June 2015,1966945.5,28600.0,-136967.5,,
September 2015,2260793.0,28600.0,-810033.0,,
December 2015,2672734.0,6900.0,-1065836.0,15265870.0,15244551.0
March 2016,2663546.0,11900.0,-1200557.0,,
June 2016,4164770.0,33900.0,-1457466.0,,
September 2016,2817302.0,32800.0,9950.0,14248350.0,14211842.0
December 2016,2929176.0,11400.0,-419542.0,17717122.0,17683589.0
March 2017,4216050.0,70700.0,-1881300.0,28597662.0,28562031.0
June 2017,4057370.0,51300.0,470773.0,30110002.0,30072797.0
September 2017,6261481.0,100300.0,-1622244.0,33925315.0,33875357.0
December 2017,8975743.0,-12300.0,-5207812.0,27110873.0,27048231.0
March 2018,7601926.0,121000.0,-2876504.0,28954798.0,28888392.0
June 2018,7288724.0,118000.0,-3348658.0,24146597.0,24025540.0
September 2018,10959166.0,74000.0,-4131714.0,28458036.0,28336532.0
December 2018,5851306.0,259000.0,-849772.0,34627507.0,34505653.0
March 2019,6223105.0,103000.0,11656594.0,43967913.0,32620063.0
June 2019,7994685.0,58000.0,-1473295.0,43636765.0,32562580.0
September 2019,7118498.0,85000.0,961042.0,74422394.0,48942137.0
December 2019,11413968.0,95000.0,-1173081.0,90382236.0,51508901.0
March 2020,11753900.0,123000.0,546051.0,94927954.0,56661754.0
June 2020,11764490.0,108000.0,1558334.0,98899097.0,61900613.0
September 2020,12825434.0,49000.0,4753603.0,128099196.0,90941321.0
December 2020,16718921.0,228000.0,1665861.0,131289773.0,93150665.0
March 2021,19766000.0,200000.0,585000.0,148177671.0,112217555.0
June 2021,24650520.0,232000.0,3960344.0,241548125.0,205305787.0
September 2021,33761092.0,268000.0,2745791.0,294978175.0,252561960.0
December 2021,54080428.0,300000.0,-3353862.0,314018428.0,262360550.0
March 2022,43778000.0,100000.0,6679000.0,343924000.0,298208000.0
June 2022,46889000.0,100000.0,9158000.0,349638000.0,303728000.0
