,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,125101.5,,7647853.75,,,
June 2009,,125101.5,,7647853.75,,,
September 2009,,125101.5,,7647853.75,,,
December 2009,,125101.5,,7647853.75,,,
March 2010,,360676.5,,12209290.5,,,
June 2010,,360676.5,,12209290.5,,,
September 2010,,891509.0,,14865102.0,,,
December 2010,,587429.0,,11999637.0,206721024.0,93799003.0,112922021.0
March 2011,,180337.0,,14364999.0,,,
June 2011,,133519.0,,10023255.0,,,
September 2011,,33565.0,,5584346.0,258779484.0,114731489.0,144047995.0
December 2011,,51421.0,,980160.0,258327699.0,105516744.0,152810955.0
March 2012,,42798.0,,3287107.0,261798477.0,114549698.0,147248779.0
June 2012,,62526.0,,5688674.0,265987844.0,,
September 2012,,28478.0,,4113216.0,269118702.0,105964365.0,163154337.0
December 2012,,30784.0,,1906506.0,278193034.0,107258813.0,170934221.0
March 2013,,17702.0,,1882965.0,279629229.0,115066248.0,164562981.0
June 2013,,54480.0,,5355899.0,291497321.0,131442550.0,160054771.0
September 2013,,33198.0,,8109729.0,301725893.0,147782909.0,153942984.0
December 2013,,35065.0,,5618765.0,309244805.0,158072937.0,151171868.0
March 2014,,30780.0,22514.0,4286338.0,309614418.0,166662458.0,142951960.0
June 2014,,32558.0,27215.0,5664812.0,316345541.0,180323647.0,136021894.0
September 2014,,30985.0,,5038403.0,320998479.0,186020482.0,134977997.0
December 2014,,39969.0,,2882242.0,322982152.0,194127792.0,128854360.0
March 2015,,48235.0,81430.0,5315271.0,354324931.0,179146792.0,175178139.0
June 2015,,63470.0,120746.0,10775260.0,369025753.0,200773295.0,168252458.0
September 2015,,69403.0,86594.5,10679422.0,367239885.0,202867059.0,164372826.0
December 2015,,49482.0,86594.5,7298084.0,356743226.0,190821115.0,165922111.0
March 2016,,59837.0,85776.25,6466964.0,367144692.0,207398677.0,159746015.0
June 2016,,70378.0,85776.25,13197019.0,374775781.0,225250556.0,149525225.0
September 2016,,68115.0,85776.25,10515713.0,377707593.0,218695315.0,159012278.0
December 2016,,63601.0,85776.25,6046135.0,365691353.0,221767490.0,143923863.0
March 2017,,61898.0,69650.0,8075120.0,378335212.0,238988534.0,139346678.0
June 2017,,65274.0,69650.0,13751678.0,405264843.0,268810393.0,136454450.0
September 2017,,42074.0,69650.0,3425640.0,402569182.0,268567796.0,134001386.0
December 2017,,25949.0,69650.0,-17299125.0,387499423.0,241513446.0,145985977.0
March 2018,,0.0,16527.75,-6977100.0,397339967.0,249369691.0,147970276.0
June 2018,,0.0,16527.75,-4812873.0,370843729.0,223049730.0,147793999.0
September 2018,,0.0,16527.75,-19493034.0,336500369.0,211691569.0,124808800.0
December 2018,,0.0,16527.75,-38680979.0,298546790.0,187343536.0,111203254.0
March 2019,,,,-4904138.0,310979618.0,181254692.0,129724926.0
June 2019,,,,-737706.0,329563727.0,169074160.0,160489567.0
September 2019,,,,-13029028.0,287946830.0,117124745.0,170822085.0
December 2019,,,,-7129173.0,279250985.0,107202708.0,172048277.0
March 2020,5393099.0,,,-3539758.0,267113898.0,96207226.0,170906672.0
June 2020,8313035.0,,,-2244619.0,264788213.0,96487437.0,168300776.0
September 2020,13216003.0,,,-2912581.0,277896623.0,104682870.0,173213753.0
December 2020,10968279.0,,,276914.0,294037818.0,107310965.0,186726853.0
March 2021,8540667.0,,,-2502124.0,292594268.0,104585721.0,188008547.0
June 2021,13530817.0,,,-2703220.0,296425060.0,104955195.0,191469865.0
September 2021,10655694.0,,,5393615.0,304439121.0,117920705.0,186518416.0
December 2021,17092538.0,,,-1112989.0,309856862.0,115434862.0,194422000.0
March 2022,8995824.0,,,-119946.0,337662919.0,122184710.0,215478209.0
June 2022,10602551.0,,,3901794.0,298613109.0,95553544.0,203059565.0
